Date,"AUD/USD(Open, Ask)","AUD/USD(High, Ask)","AUD/USD(Low, Ask)","AUD/USD(Close, Ask)","AUD/USD(Open, Bid)*","AUD/USD(High, Bid)*","AUD/USD(Low, Bid)*","AUD/USD(Close, Bid)*","HISTORICAL SSI(AUD/USD, SSI).SSI"
20/11/2012 00:00:00,1.04144,1.04256,1.03991,1.04059,1.04120,1.04237,1.03947,1.04042,
19/11/2012 20:00:00,1.04013,1.04174,1.03980,1.04144,1.03997,1.04154,1.03961,1.04120,
19/11/2012 16:00:00,1.04031,1.04185,1.03996,1.04013,1.04013,1.04169,1.03976,1.03997,
19/11/2012 12:00:00,1.03810,1.04087,1.03783,1.04031,1.03790,1.04069,1.03763,1.04013,
19/11/2012 08:00:00,1.03636,1.03855,1.03633,1.03810,1.03617,1.03838,1.03615,1.03790,
19/11/2012 04:00:00,1.03692,1.03794,1.03625,1.03636,1.03675,1.03778,1.03609,1.03617,
19/11/2012 00:00:00,1.03425,1.03746,1.03425,1.03692,1.03398,1.03729,1.03398,1.03675,
16/11/2012 20:00:00,1.03251,1.03526,1.03219,1.03425,1.03232,1.03509,1.03202,1.03398,
16/11/2012 16:00:00,1.03344,1.03358,1.02884,1.03251,1.03323,1.03339,1.02867,1.03232,
16/11/2012 12:00:00,1.03279,1.03374,1.03123,1.03344,1.03257,1.03363,1.03105,1.03323,
16/11/2012 08:00:00,1.03222,1.03495,1.03126,1.03279,1.03203,1.03483,1.03107,1.03257,
16/11/2012 04:00:00,1.03359,1.03399,1.03212,1.03222,1.03342,1.03384,1.03193,1.03203,
16/11/2012 00:00:00,1.03347,1.03428,1.03292,1.03359,1.03324,1.03411,1.03251,1.03342,
15/11/2012 20:00:00,1.03111,1.03349,1.03081,1.03347,1.03092,1.03331,1.03063,1.03324,
15/11/2012 16:00:00,1.03154,1.03395,1.03092,1.03111,1.03135,1.03378,1.03075,1.03092,
15/11/2012 12:00:00,1.03442,1.03442,1.03093,1.03154,1.03424,1.03424,1.03074,1.03135,
15/11/2012 08:00:00,1.03576,1.03649,1.03422,1.03442,1.03558,1.03634,1.03404,1.03424,
15/11/2012 04:00:00,1.03700,1.03877,1.03568,1.03576,1.03683,1.03862,1.03552,1.03558,
15/11/2012 00:00:00,1.03777,1.03804,1.03487,1.03700,1.03754,1.03754,1.03468,1.03683,
14/11/2012 20:00:00,1.03897,1.04008,1.03677,1.03777,1.03881,1.03991,1.03659,1.03754,
14/11/2012 16:00:00,1.04109,1.04205,1.03780,1.03897,1.04093,1.04188,1.03760,1.03881,
14/11/2012 12:00:00,1.04554,1.04597,1.04105,1.04109,1.04537,1.04578,1.04088,1.04093,
14/11/2012 08:00:00,1.04509,1.04565,1.04416,1.04554,1.04489,1.04548,1.04394,1.04537,
14/11/2012 04:00:00,1.04449,1.04543,1.04399,1.04509,1.04430,1.04527,1.04380,1.04489,
14/11/2012 00:00:00,1.04386,1.04563,1.04304,1.04449,1.04353,1.04546,1.04278,1.04430,
13/11/2012 20:00:00,1.04314,1.04470,1.04270,1.04386,1.04298,1.04452,1.04251,1.04353,
13/11/2012 16:00:00,1.04116,1.04394,1.04007,1.04314,1.04096,1.04375,1.03990,1.04298,
13/11/2012 12:00:00,1.04173,1.04311,1.04044,1.04116,1.04153,1.04299,1.04028,1.04096,
13/11/2012 08:00:00,1.04069,1.04250,1.03978,1.04173,1.04050,1.04232,1.03958,1.04153,
13/11/2012 04:00:00,1.04070,1.04154,1.03982,1.04069,1.04053,1.04138,1.03963,1.04050,
13/11/2012 00:00:00,1.04285,1.04317,1.04065,1.04070,1.04265,1.04280,1.04046,1.04053,
12/11/2012 20:00:00,1.04318,1.04353,1.04264,1.04285,1.04298,1.04336,1.04247,1.04265,
12/11/2012 16:00:00,1.04402,1.04404,1.04188,1.04318,1.04386,1.04390,1.04169,1.04298,
12/11/2012 12:00:00,1.04286,1.04410,1.04275,1.04402,1.04268,1.04393,1.04258,1.04386,
12/11/2012 08:00:00,1.04177,1.04324,1.04082,1.04286,1.04159,1.04307,1.04064,1.04268,
12/11/2012 04:00:00,1.04118,1.04240,1.04052,1.04177,1.04100,1.04224,1.04033,1.04159,
12/11/2012 00:00:00,1.03849,1.04175,1.03849,1.04118,1.03825,1.04157,1.03825,1.04100,
09/11/2012 20:00:00,1.03986,1.04029,1.03838,1.03849,1.03968,1.04015,1.03814,1.03825,
09/11/2012 16:00:00,1.03692,1.04047,1.03680,1.03986,1.03673,1.04028,1.03661,1.03968,
09/11/2012 12:00:00,1.04172,1.04193,1.03602,1.03692,1.04153,1.04175,1.03585,1.03673,
09/11/2012 08:00:00,1.04277,1.04305,1.04022,1.04172,1.04262,1.04288,1.04006,1.04153,
09/11/2012 04:00:00,1.03988,1.04359,1.03977,1.04277,1.03970,1.04344,1.03959,1.04262,
09/11/2012 00:00:00,1.04068,1.04079,1.03795,1.03988,1.04047,1.04050,1.03775,1.03970,
08/11/2012 20:00:00,1.04421,1.04427,1.04032,1.04068,1.04408,1.04410,1.04015,1.04047,
08/11/2012 16:00:00,1.04206,1.04439,1.04125,1.04421,1.04188,1.04425,1.04106,1.04408,
08/11/2012 12:00:00,1.04007,1.04233,1.03978,1.04206,1.03989,1.04216,1.03959,1.04188,
08/11/2012 08:00:00,1.04051,1.04234,1.03990,1.04007,1.04033,1.04218,1.03975,1.03989,
08/11/2012 04:00:00,1.04194,1.04252,1.03962,1.04051,1.04176,1.04235,1.03943,1.04033,
08/11/2012 00:00:00,1.04144,1.04333,1.03903,1.04194,1.04108,1.04319,1.03882,1.04176,
07/11/2012 20:00:00,1.04084,1.04221,1.04052,1.04144,1.04065,1.04202,1.04033,1.04108,
07/11/2012 16:00:00,1.04274,1.04284,1.04012,1.04084,1.04258,1.04266,1.03994,1.04065,
07/11/2012 12:00:00,1.04587,1.04683,1.04203,1.04274,1.04568,1.04666,1.04187,1.04258,
07/11/2012 08:00:00,1.04616,1.04812,1.04520,1.04587,1.04600,1.04794,1.04504,1.04568,
07/11/2012 04:00:00,1.04131,1.04631,1.04131,1.04616,1.04113,1.04611,1.04112,1.04600,
07/11/2012 00:00:00,1.04351,1.04385,1.04115,1.04131,1.04330,1.04373,1.04098,1.04113,
06/11/2012 20:00:00,1.04376,1.04482,1.04326,1.04351,1.04359,1.04466,1.04308,1.04330,
06/11/2012 16:00:00,1.04368,1.04428,1.04228,1.04376,1.04350,1.04408,1.04213,1.04359,
06/11/2012 12:00:00,1.04329,1.04456,1.04303,1.04368,1.04314,1.04442,1.04287,1.04350,
06/11/2012 08:00:00,1.04267,1.04334,1.04172,1.04329,1.04251,1.04318,1.04157,1.04314,
06/11/2012 04:00:00,1.03736,1.04387,1.03667,1.04267,1.03719,1.04371,1.03650,1.04251,
06/11/2012 00:00:00,1.03667,1.03839,1.03659,1.03736,1.03647,1.03823,1.03630,1.03719,
05/11/2012 20:00:00,1.03629,1.03689,1.03596,1.03667,1.03610,1.03675,1.03578,1.03647,
05/11/2012 16:00:00,1.03596,1.03715,1.03498,1.03629,1.03580,1.03698,1.03480,1.03610,
05/11/2012 12:00:00,1.03475,1.03631,1.03395,1.03596,1.03458,1.03613,1.03378,1.03580,
05/11/2012 08:00:00,1.03685,1.03703,1.03453,1.03475,1.03668,1.03685,1.03435,1.03458,
05/11/2012 04:00:00,1.03666,1.03699,1.03554,1.03685,1.03649,1.03681,1.03536,1.03668,
05/11/2012 00:00:00,1.03402,1.03680,1.03354,1.03666,1.03381,1.03663,1.03286,1.03649,
02/11/2012 20:00:00,1.03707,1.03742,1.03320,1.03402,1.03689,1.03725,1.03300,1.03381,
02/11/2012 16:00:00,1.03938,1.04002,1.03661,1.03707,1.03924,1.03985,1.03642,1.03689,
02/11/2012 12:00:00,1.03732,1.03974,1.03643,1.03938,1.03717,1.03956,1.03624,1.03924,
02/11/2012 08:00:00,1.03973,1.03976,1.03724,1.03732,1.03954,1.03959,1.03705,1.03717,
02/11/2012 04:00:00,1.03965,1.04052,1.03948,1.03973,1.03948,1.04035,1.03931,1.03954,
02/11/2012 00:00:00,1.04019,1.04202,1.03943,1.03965,1.03995,1.04186,1.03924,1.03948,
01/11/2012 20:00:00,1.03975,1.04057,1.03912,1.04019,1.03956,1.04041,1.03893,1.03995,
01/11/2012 16:00:00,1.03890,1.04107,1.03833,1.03975,1.03872,1.04095,1.03816,1.03956,
01/11/2012 12:00:00,1.03757,1.03933,1.03711,1.03890,1.03741,1.03915,1.03691,1.03872,
01/11/2012 08:00:00,1.03728,1.03796,1.03571,1.03757,1.03712,1.03780,1.03554,1.03741,
01/11/2012 04:00:00,1.03815,1.03833,1.03563,1.03728,1.03793,1.03818,1.03545,1.03712,
01/11/2012 00:00:00,1.03781,1.03856,1.03693,1.03815,1.03753,1.03838,1.03676,1.03793,
31/10/2012 20:00:00,1.03764,1.03884,1.03709,1.03781,1.03748,1.03868,1.03689,1.03753,
31/10/2012 16:00:00,1.03777,1.03790,1.03537,1.03764,1.03758,1.03771,1.03518,1.03748,
31/10/2012 12:00:00,1.03920,1.04001,1.03752,1.03777,1.03902,1.03984,1.03734,1.03758,
31/10/2012 08:00:00,1.03778,1.03929,1.03742,1.03920,1.03763,1.03912,1.03726,1.03902,
31/10/2012 04:00:00,1.03875,1.03916,1.03738,1.03778,1.03860,1.03898,1.03721,1.03763,
31/10/2012 00:00:00,1.03662,1.03915,1.03606,1.03875,1.03633,1.03896,1.03578,1.03860,
30/10/2012 20:00:00,1.03670,1.03739,1.03633,1.03662,1.03653,1.03721,1.03606,1.03633,
30/10/2012 16:00:00,1.03790,1.03812,1.03606,1.03670,1.03770,1.03797,1.03587,1.03653,
30/10/2012 12:00:00,1.03788,1.03843,1.03675,1.03790,1.03769,1.03828,1.03658,1.03770,
30/10/2012 08:00:00,1.03408,1.03847,1.03408,1.03788,1.03389,1.03831,1.03389,1.03769,
30/10/2012 04:00:00,1.03366,1.03447,1.03312,1.03408,1.03355,1.03427,1.03293,1.03389,
30/10/2012 00:00:00,1.03334,1.03410,1.03266,1.03366,1.03312,1.03400,1.03248,1.03355,
29/10/2012 20:00:00,1.03328,1.03403,1.03291,1.03334,1.03312,1.03388,1.03273,1.03312,
29/10/2012 16:00:00,1.03558,1.03583,1.03277,1.03328,1.03543,1.03566,1.03258,1.03312,
29/10/2012 12:00:00,1.03497,1.03638,1.03448,1.03558,1.03480,1.03621,1.03429,1.03543,
29/10/2012 08:00:00,1.03571,1.03630,1.03436,1.03497,1.03551,1.03613,1.03419,1.03480,
29/10/2012 04:00:00,1.03490,1.03686,1.03472,1.03571,1.03471,1.03671,1.03454,1.03551,
29/10/2012 00:00:00,1.03759,1.03759,1.03455,1.03490,1.03733,1.03733,1.03435,1.03471,
26/10/2012 20:00:00,1.03570,1.03772,1.03450,1.03759,1.03551,1.03753,1.03432,1.03733,
26/10/2012 16:00:00,1.03574,1.03868,1.03494,1.03570,1.03557,1.03850,1.03475,1.03551,
26/10/2012 12:00:00,1.03203,1.03641,1.03196,1.03574,1.03184,1.03626,1.03174,1.03557,
26/10/2012 08:00:00,1.03136,1.03316,1.03064,1.03203,1.03119,1.03301,1.03045,1.03184,
26/10/2012 04:00:00,1.03515,1.03615,1.03096,1.03136,1.03495,1.03598,1.03078,1.03119,
26/10/2012 00:00:00,1.03491,1.03593,1.03399,1.03515,1.03449,1.03575,1.03379,1.03495,
25/10/2012 20:00:00,1.03611,1.03679,1.03328,1.03491,1.03593,1.03663,1.03317,1.03449,
25/10/2012 16:00:00,1.03867,1.03942,1.03373,1.03611,1.03853,1.03925,1.03354,1.03593,
25/10/2012 12:00:00,1.03918,1.03960,1.03775,1.03867,1.03899,1.03946,1.03758,1.03853,
25/10/2012 08:00:00,1.03640,1.03981,1.03632,1.03918,1.03622,1.03963,1.03614,1.03899,
25/10/2012 04:00:00,1.03610,1.03739,1.03565,1.03640,1.03592,1.03723,1.03548,1.03622,
25/10/2012 00:00:00,1.03578,1.03649,1.03432,1.03610,1.03549,1.03632,1.03414,1.03592,
24/10/2012 20:00:00,1.03461,1.03676,1.03361,1.03578,1.03443,1.03656,1.03344,1.03549,
24/10/2012 16:00:00,1.03395,1.03508,1.03263,1.03461,1.03378,1.03495,1.03247,1.03443,
24/10/2012 12:00:00,1.03145,1.03424,1.03097,1.03395,1.03129,1.03406,1.03079,1.03378,
24/10/2012 08:00:00,1.03158,1.03184,1.02947,1.03145,1.03143,1.03169,1.02931,1.03129,
24/10/2012 04:00:00,1.02949,1.03185,1.02889,1.03158,1.02929,1.03170,1.02869,1.03143,
24/10/2012 00:00:00,1.02668,1.03052,1.02587,1.02949,1.02650,1.03032,1.02549,1.02929,
23/10/2012 20:00:00,1.02608,1.02699,1.02475,1.02668,1.02591,1.02684,1.02456,1.02650,
23/10/2012 16:00:00,1.02691,1.02782,1.02370,1.02608,1.02671,1.02763,1.02353,1.02591,
23/10/2012 12:00:00,1.03033,1.03067,1.02623,1.02691,1.03014,1.03054,1.02606,1.02671,
23/10/2012 08:00:00,1.03228,1.03256,1.02897,1.03033,1.03211,1.03239,1.02879,1.03014,
23/10/2012 04:00:00,1.03245,1.03273,1.03145,1.03228,1.03226,1.03257,1.03128,1.03211,
23/10/2012 00:00:00,1.03237,1.03394,1.03207,1.03245,1.03202,1.03380,1.03162,1.03226,
22/10/2012 20:00:00,1.03175,1.03295,1.02976,1.03237,1.03156,1.03277,1.02957,1.03202,
22/10/2012 16:00:00,1.03210,1.03402,1.03097,1.03175,1.03192,1.03384,1.03080,1.03156,
22/10/2012 12:00:00,1.03195,1.03341,1.03174,1.03210,1.03178,1.03326,1.03157,1.03192,
22/10/2012 08:00:00,1.03259,1.03321,1.03051,1.03195,1.03239,1.03304,1.03033,1.03178,
22/10/2012 04:00:00,1.03186,1.03284,1.03117,1.03259,1.03166,1.03267,1.03099,1.03239,
22/10/2012 00:00:00,1.03341,1.03341,1.03025,1.03186,1.03302,1.03302,1.03008,1.03166,
19/10/2012 20:00:00,1.03246,1.03397,1.03206,1.03341,1.03228,1.03378,1.03188,1.03302,
19/10/2012 16:00:00,1.03608,1.03643,1.03188,1.03246,1.03589,1.03626,1.03173,1.03228,
19/10/2012 12:00:00,1.03546,1.03670,1.03516,1.03608,1.03530,1.03655,1.03497,1.03589,
19/10/2012 08:00:00,1.03647,1.03693,1.03486,1.03546,1.03629,1.03676,1.03471,1.03530,
19/10/2012 04:00:00,1.03717,1.03759,1.03586,1.03647,1.03699,1.03743,1.03569,1.03629,
19/10/2012 00:00:00,1.03670,1.03836,1.03548,1.03717,1.03650,1.03815,1.03522,1.03699,
18/10/2012 20:00:00,1.03866,1.03886,1.03568,1.03670,1.03848,1.03869,1.03550,1.03650,
18/10/2012 16:00:00,1.03715,1.04094,1.03601,1.03866,1.03696,1.04078,1.03585,1.03848,
18/10/2012 12:00:00,1.03944,1.04120,1.03696,1.03715,1.03924,1.04104,1.03677,1.03696,
18/10/2012 08:00:00,1.03877,1.03972,1.03745,1.03944,1.03857,1.03957,1.03730,1.03924,
18/10/2012 04:00:00,1.03736,1.03975,1.03672,1.03877,1.03716,1.03959,1.03652,1.03857,
18/10/2012 00:00:00,1.03832,1.03905,1.03672,1.03736,1.03814,1.03856,1.03656,1.03716,
17/10/2012 20:00:00,1.03741,1.03896,1.03677,1.03832,1.03723,1.03879,1.03658,1.03814,
17/10/2012 16:00:00,1.03537,1.03841,1.03404,1.03741,1.03518,1.03825,1.03388,1.03723,
17/10/2012 12:00:00,1.03117,1.03580,1.03104,1.03537,1.03098,1.03565,1.03087,1.03518,
17/10/2012 08:00:00,1.03099,1.03255,1.03075,1.03117,1.03079,1.03241,1.03058,1.03098,
17/10/2012 04:00:00,1.03107,1.03242,1.03007,1.03099,1.03092,1.03226,1.02987,1.03079,
17/10/2012 00:00:00,1.02770,1.03158,1.02737,1.03107,1.02745,1.03141,1.02684,1.03092,
16/10/2012 20:00:00,1.02711,1.02808,1.02642,1.02770,1.02693,1.02793,1.02623,1.02745,
16/10/2012 16:00:00,1.02710,1.02826,1.02529,1.02711,1.02691,1.02810,1.02510,1.02693,
16/10/2012 12:00:00,1.02740,1.02897,1.02566,1.02710,1.02719,1.02883,1.02548,1.02691,
16/10/2012 08:00:00,1.02645,1.02886,1.02644,1.02740,1.02631,1.02870,1.02624,1.02719,
16/10/2012 04:00:00,1.02627,1.02741,1.02467,1.02645,1.02609,1.02724,1.02450,1.02631,
16/10/2012 00:00:00,1.02547,1.02697,1.02445,1.02627,1.02527,1.02681,1.02424,1.02609,
15/10/2012 20:00:00,1.02523,1.02586,1.02437,1.02547,1.02505,1.02566,1.02420,1.02527,
15/10/2012 16:00:00,1.02390,1.02600,1.02196,1.02523,1.02372,1.02584,1.02178,1.02505,
15/10/2012 12:00:00,1.02346,1.02492,1.02277,1.02390,1.02328,1.02474,1.02259,1.02372,
15/10/2012 08:00:00,1.02171,1.02432,1.02156,1.02346,1.02151,1.02417,1.02137,1.02328,
15/10/2012 04:00:00,1.02096,1.02270,1.02033,1.02171,1.02078,1.02254,1.02014,1.02151,
15/10/2012 00:00:00,1.02332,1.02617,1.02061,1.02096,1.02311,1.02556,1.02044,1.02078,
12/10/2012 20:00:00,1.02244,1.02370,1.02177,1.02332,1.02225,1.02351,1.02160,1.02311,
12/10/2012 16:00:00,1.02565,1.02570,1.02176,1.02244,1.02554,1.02555,1.02160,1.02225,
12/10/2012 12:00:00,1.02757,1.02784,1.02400,1.02565,1.02738,1.02765,1.02382,1.02554,
12/10/2012 08:00:00,1.02721,1.02896,1.02656,1.02757,1.02706,1.02878,1.02637,1.02738,
12/10/2012 04:00:00,1.02690,1.02907,1.02641,1.02721,1.02671,1.02891,1.02624,1.02706,
12/10/2012 00:00:00,1.02648,1.02746,1.02486,1.02690,1.02628,1.02735,1.02467,1.02671,
11/10/2012 20:00:00,1.02717,1.02781,1.02613,1.02648,1.02700,1.02763,1.02596,1.02628,
11/10/2012 16:00:00,1.02816,1.02890,1.02600,1.02717,1.02800,1.02877,1.02583,1.02700,
11/10/2012 12:00:00,1.02801,1.02911,1.02665,1.02816,1.02786,1.02893,1.02646,1.02800,
11/10/2012 08:00:00,1.02805,1.02946,1.02649,1.02801,1.02784,1.02929,1.02632,1.02786,
11/10/2012 04:00:00,1.02569,1.02878,1.02456,1.02805,1.02553,1.02863,1.02438,1.02784,
11/10/2012 00:00:00,1.02363,1.02665,1.02107,1.02569,1.02321,1.02648,1.02080,1.02553,
10/10/2012 20:00:00,1.02282,1.02419,1.02255,1.02363,1.02264,1.02400,1.02237,1.02321,
10/10/2012 16:00:00,1.02516,1.02637,1.02242,1.02282,1.02497,1.02623,1.02223,1.02264,
10/10/2012 12:00:00,1.02406,1.02571,1.02202,1.02516,1.02394,1.02554,1.02184,1.02497,
10/10/2012 08:00:00,1.02283,1.02466,1.02114,1.02406,1.02266,1.02450,1.02097,1.02394,
10/10/2012 04:00:00,1.01964,1.02299,1.01926,1.02283,1.01945,1.02285,1.01912,1.02266,
10/10/2012 00:00:00,1.02064,1.02137,1.01840,1.01964,1.02032,1.02120,1.01824,1.01945,
09/10/2012 20:00:00,1.01912,1.02151,1.01807,1.02064,1.01895,1.02134,1.01791,1.02032,
09/10/2012 16:00:00,1.02269,1.02325,1.01764,1.01912,1.02250,1.02308,1.01743,1.01895,
09/10/2012 12:00:00,1.02106,1.02420,1.02014,1.02269,1.02086,1.02403,1.01996,1.02250,
09/10/2012 08:00:00,1.02287,1.02363,1.01964,1.02106,1.02266,1.02345,1.01946,1.02086,
09/10/2012 04:00:00,1.02286,1.02481,1.02239,1.02287,1.02269,1.02463,1.02222,1.02266,
09/10/2012 00:00:00,1.01932,1.02343,1.01895,1.02286,1.01913,1.02328,1.01806,1.02269,
08/10/2012 20:00:00,1.02192,1.02204,1.01923,1.01932,1.02175,1.02187,1.01906,1.01913,
08/10/2012 16:00:00,1.01796,1.02200,1.01786,1.02192,1.01778,1.02185,1.01769,1.02175,
08/10/2012 12:00:00,1.01834,1.01907,1.01650,1.01796,1.01820,1.01889,1.01631,1.01778,
08/10/2012 08:00:00,1.01618,1.01837,1.01506,1.01834,1.01600,1.01821,1.01486,1.01820,
08/10/2012 04:00:00,1.01774,1.01794,1.01551,1.01618,1.01756,1.01775,1.01533,1.01600,
08/10/2012 00:00:00,1.01830,1.01830,1.01572,1.01774,1.01816,1.01816,1.01493,1.01756,
05/10/2012 20:00:00,1.02130,1.02133,1.01532,1.01830,1.02113,1.02115,1.01514,1.01816,
05/10/2012 16:00:00,1.02599,1.02698,1.02064,1.02130,1.02584,1.02682,1.02047,1.02113,
05/10/2012 12:00:00,1.02470,1.02731,1.02444,1.02599,1.02450,1.02716,1.02425,1.02584,
05/10/2012 08:00:00,1.02699,1.02721,1.02414,1.02470,1.02683,1.02702,1.02395,1.02450,
05/10/2012 04:00:00,1.02502,1.02754,1.02484,1.02699,1.02484,1.02738,1.02467,1.02683,
05/10/2012 00:00:00,1.02434,1.02540,1.02401,1.02502,1.02420,1.02523,1.02363,1.02484,
04/10/2012 20:00:00,1.02541,1.02737,1.02376,1.02434,1.02525,1.02725,1.02357,1.02420,
04/10/2012 16:00:00,1.02289,1.02574,1.02053,1.02541,1.02270,1.02556,1.02036,1.02525,
04/10/2012 12:00:00,1.02074,1.02380,1.02057,1.02289,1.02056,1.02363,1.02038,1.02270,
04/10/2012 08:00:00,1.02340,1.02407,1.02055,1.02074,1.02326,1.02389,1.02039,1.02056,
04/10/2012 04:00:00,1.02213,1.02377,1.01832,1.02340,1.02196,1.02364,1.01814,1.02326,
04/10/2012 00:00:00,1.02182,1.02355,1.02100,1.02213,1.02180,1.02339,1.02075,1.02196,
03/10/2012 20:00:00,1.02242,1.02259,1.01984,1.02182,1.02223,1.02243,1.01967,1.02180,
03/10/2012 16:00:00,1.02147,1.02268,1.01972,1.02242,1.02129,1.02253,1.01953,1.02223,
03/10/2012 12:00:00,1.02076,1.02355,1.02073,1.02147,1.02057,1.02336,1.02055,1.02129,
03/10/2012 08:00:00,1.02164,1.02275,1.01996,1.02076,1.02147,1.02257,1.01979,1.02057,
03/10/2012 04:00:00,1.02551,1.02555,1.02117,1.02164,1.02532,1.02539,1.02103,1.02147,
03/10/2012 00:00:00,1.02669,1.02695,1.02524,1.02551,1.02643,1.02668,1.02505,1.02532,
02/10/2012 20:00:00,1.02832,1.02851,1.02528,1.02669,1.02816,1.02834,1.02513,1.02643,
02/10/2012 16:00:00,1.03107,1.03227,1.02823,1.02832,1.03088,1.03208,1.02805,1.02816,
02/10/2012 12:00:00,1.03062,1.03242,1.02983,1.03107,1.03042,1.03225,1.02966,1.03088,
02/10/2012 08:00:00,1.03106,1.03189,1.02924,1.03062,1.03087,1.03168,1.02907,1.03042,
02/10/2012 04:00:00,1.03605,1.03771,1.03057,1.03106,1.03590,1.03752,1.03043,1.03087,
02/10/2012 00:00:00,1.03653,1.03706,1.03519,1.03605,1.03628,1.03687,1.03498,1.03590,
01/10/2012 20:00:00,1.03698,1.03815,1.03572,1.03653,1.03681,1.03795,1.03553,1.03628,
01/10/2012 16:00:00,1.03797,1.04039,1.03567,1.03698,1.03777,1.04026,1.03551,1.03681,
01/10/2012 12:00:00,1.03852,1.03888,1.03572,1.03797,1.03835,1.03871,1.03554,1.03777,
01/10/2012 08:00:00,1.03362,1.03856,1.03344,1.03852,1.03344,1.03837,1.03323,1.03835,
01/10/2012 04:00:00,1.03638,1.03638,1.03271,1.03362,1.03616,1.03618,1.03253,1.03344,
01/10/2012 00:00:00,1.03847,1.03847,1.03412,1.03638,1.03787,1.03787,1.03392,1.03616,
28/09/2012 20:00:00,1.03871,1.04036,1.03669,1.03847,1.03853,1.04021,1.03651,1.03787,
28/09/2012 16:00:00,1.04207,1.04282,1.03760,1.03871,1.04187,1.04264,1.03743,1.03853,
28/09/2012 12:00:00,1.04590,1.04632,1.04085,1.04207,1.04571,1.04616,1.04069,1.04187,
28/09/2012 08:00:00,1.04659,1.04685,1.04443,1.04590,1.04641,1.04669,1.04428,1.04571,
28/09/2012 04:00:00,1.04521,1.04748,1.04389,1.04659,1.04501,1.04734,1.04372,1.04641,
28/09/2012 00:00:00,1.04435,1.04523,1.04323,1.04521,1.04412,1.04504,1.04305,1.04501,
27/09/2012 20:00:00,1.04435,1.04597,1.04396,1.04435,1.04418,1.04582,1.04378,1.04412,
27/09/2012 16:00:00,1.04216,1.04505,1.04041,1.04435,1.04196,1.04492,1.04021,1.04418,
27/09/2012 12:00:00,1.03979,1.04265,1.03904,1.04216,1.03959,1.04250,1.03887,1.04196,
27/09/2012 08:00:00,1.04030,1.04263,1.03910,1.03979,1.04009,1.04250,1.03894,1.03959,
27/09/2012 04:00:00,1.03681,1.04088,1.03664,1.04030,1.03660,1.04073,1.03644,1.04009,
27/09/2012 00:00:00,1.03714,1.03782,1.03655,1.03681,1.03688,1.03765,1.03637,1.03660,
26/09/2012 20:00:00,1.03640,1.03719,1.03506,1.03714,1.03623,1.03701,1.03487,1.03688,
26/09/2012 16:00:00,1.03511,1.03706,1.03378,1.03640,1.03491,1.03689,1.03360,1.03623,
26/09/2012 12:00:00,1.03586,1.03767,1.03296,1.03511,1.03569,1.03751,1.03278,1.03491,
26/09/2012 08:00:00,1.03536,1.03595,1.03386,1.03586,1.03516,1.03575,1.03368,1.03569,
26/09/2012 04:00:00,1.03747,1.03785,1.03464,1.03536,1.03727,1.03767,1.03444,1.03516,
26/09/2012 00:00:00,1.03916,1.03972,1.03545,1.03747,1.03883,1.03925,1.03529,1.03727,
25/09/2012 20:00:00,1.04266,1.04290,1.03819,1.03916,1.04248,1.04273,1.03801,1.03883,
25/09/2012 16:00:00,1.04464,1.04633,1.04158,1.04266,1.04443,1.04618,1.04142,1.04248,
25/09/2012 12:00:00,1.04258,1.04607,1.04067,1.04464,1.04240,1.04590,1.04049,1.04443,
25/09/2012 08:00:00,1.04316,1.04430,1.04194,1.04258,1.04299,1.04413,1.04173,1.04240,
25/09/2012 04:00:00,1.04246,1.04457,1.04244,1.04316,1.04228,1.04438,1.04226,1.04299,
25/09/2012 00:00:00,1.04252,1.04332,1.04172,1.04246,1.04228,1.04302,1.04154,1.04228,
24/09/2012 20:00:00,1.04130,1.04328,1.04054,1.04252,1.04111,1.04311,1.04037,1.04228,
24/09/2012 16:00:00,1.04008,1.04247,1.03983,1.04130,1.03991,1.04233,1.03964,1.04111,
24/09/2012 12:00:00,1.04047,1.04162,1.03871,1.04008,1.04029,1.04144,1.03855,1.03991,
24/09/2012 08:00:00,1.04220,1.04292,1.04001,1.04047,1.04201,1.04275,1.03984,1.04029,
24/09/2012 04:00:00,1.04319,1.04359,1.04004,1.04220,1.04305,1.04342,1.03985,1.04201,
24/09/2012 00:00:00,1.04577,1.04676,1.04296,1.04319,1.04527,1.04560,1.04276,1.04305,
21/09/2012 20:00:00,1.04696,1.04722,1.04420,1.04577,1.04678,1.04708,1.04403,1.04527,
21/09/2012 16:00:00,1.05142,1.05152,1.04591,1.04696,1.05125,1.05136,1.04574,1.04678,
21/09/2012 12:00:00,1.05123,1.05198,1.04907,1.05142,1.05104,1.05184,1.04889,1.05125,
21/09/2012 08:00:00,1.04724,1.05123,1.04602,1.05123,1.04703,1.05106,1.04585,1.05104,
21/09/2012 04:00:00,1.04572,1.04806,1.04481,1.04724,1.04554,1.04788,1.04465,1.04703,
21/09/2012 00:00:00,1.04354,1.04662,1.04262,1.04572,1.04334,1.04646,1.04234,1.04554,
20/09/2012 20:00:00,1.04059,1.04476,1.04026,1.04354,1.04042,1.04459,1.04010,1.04334,
20/09/2012 16:00:00,1.03985,1.04201,1.03758,1.04059,1.03968,1.04183,1.03739,1.04042,
20/09/2012 12:00:00,1.03978,1.04140,1.03803,1.03985,1.03963,1.04123,1.03786,1.03968,
