Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*","MVA(EUR/USD.Open,7)","HISTORICAL SSI(EUR/USD, SSI).SSI"
16/01/2012 08:00:00,1.26364,1.26820,1.26347,1.26645,1.26349,1.26808,1.26334,1.26633,1.2718,
16/01/2012 04:00:00,1.26410,1.26536,1.26335,1.26364,1.26397,1.26525,1.26324,1.26349,1.2744,
16/01/2012 00:00:00,1.26790,1.26790,1.26266,1.26410,1.26748,1.26748,1.26254,1.26397,1.2768,
13/01/2012 20:00:00,1.26784,1.26891,1.26507,1.26790,1.26773,1.26877,1.26494,1.26748,1.2791,
13/01/2012 16:00:00,1.27305,1.27305,1.26249,1.26784,1.27290,1.27290,1.26235,1.26773,1.2802,
13/01/2012 12:00:00,1.28307,1.28439,1.27231,1.27305,1.28293,1.28433,1.27215,1.27290,1.2804,
13/01/2012 08:00:00,1.28401,1.28791,1.28132,1.28307,1.28387,1.28778,1.28122,1.28293,1.2788,
13/01/2012 04:00:00,1.28175,1.28516,1.28161,1.28401,1.28159,1.28499,1.28146,1.28387,1.2770,
13/01/2012 00:00:00,1.28156,1.28354,1.28083,1.28175,1.28134,1.28340,1.28053,1.28159,1.2754,
12/01/2012 20:00:00,1.28339,1.28460,1.28150,1.28156,1.28334,1.28445,1.28133,1.28134,1.2738,
12/01/2012 16:00:00,1.27530,1.28452,1.27530,1.28339,1.27518,1.28441,1.27518,1.28334,1.2720,
12/01/2012 12:00:00,1.27479,1.27784,1.27151,1.27530,1.27463,1.27773,1.27138,1.27518,1.2724,
12/01/2012 08:00:00,1.27186,1.27485,1.27000,1.27479,1.27170,1.27473,1.26986,1.27463,1.2724,
12/01/2012 04:00:00,1.27146,1.27291,1.27146,1.27186,1.27133,1.27277,1.27130,1.27170,1.2728,
12/01/2012 00:00:00,1.27074,1.27232,1.27027,1.27146,1.27057,1.27218,1.27015,1.27133,1.2738,
11/01/2012 20:00:00,1.26987,1.27126,1.26938,1.27074,1.26975,1.27118,1.26925,1.27057,1.2748,
11/01/2012 16:00:00,1.27099,1.27152,1.26613,1.26987,1.27087,1.27139,1.26612,1.26975,1.2762,
11/01/2012 12:00:00,1.27844,1.27867,1.26819,1.27099,1.27829,1.27854,1.26808,1.27087,1.2774,
11/01/2012 08:00:00,1.27444,1.27905,1.27418,1.27844,1.27430,1.27898,1.27404,1.27829,1.2774,
11/01/2012 04:00:00,1.27494,1.27552,1.27370,1.27444,1.27481,1.27539,1.27356,1.27430,1.2779,
11/01/2012 00:00:00,1.27786,1.27800,1.27291,1.27494,1.27767,1.27786,1.27279,1.27481,1.2781,
10/01/2012 20:00:00,1.27788,1.27938,1.27681,1.27786,1.27776,1.27924,1.27668,1.27767,1.2775,
10/01/2012 16:00:00,1.28000,1.28028,1.27644,1.27788,1.27986,1.28018,1.27630,1.27776,1.2773,
10/01/2012 12:00:00,1.27923,1.28191,1.27638,1.28000,1.27915,1.28178,1.27628,1.27986,1.2770,
10/01/2012 08:00:00,1.27869,1.28044,1.27432,1.27923,1.27855,1.28035,1.27421,1.27915,1.2757,
10/01/2012 04:00:00,1.27743,1.27963,1.27652,1.27869,1.27730,1.27952,1.27636,1.27855,1.2744,
10/01/2012 00:00:00,1.27660,1.27821,1.27608,1.27743,1.27650,1.27811,1.27596,1.27730,1.2735,
09/01/2012 20:00:00,1.27386,1.27781,1.27380,1.27660,1.27371,1.27767,1.27365,1.27650,1.2729,
09/01/2012 16:00:00,1.27597,1.27681,1.27213,1.27386,1.27585,1.27671,1.27201,1.27371,1.2729,
09/01/2012 12:00:00,1.27776,1.27861,1.27263,1.27597,1.27766,1.27849,1.27253,1.27585,1.2735,
09/01/2012 08:00:00,1.27067,1.27805,1.27060,1.27776,1.27053,1.27796,1.27044,1.27766,1.2733,
09/01/2012 04:00:00,1.26917,1.27164,1.26853,1.27067,1.26901,1.27148,1.26838,1.27053,1.2746,
09/01/2012 00:00:00,1.27205,1.27205,1.26667,1.26917,1.27142,1.27142,1.26655,1.26901,1.2760,
06/01/2012 20:00:00,1.27220,1.27320,1.27174,1.27205,1.27209,1.27310,1.27142,1.27142,1.2771,
06/01/2012 16:00:00,1.27355,1.27614,1.26973,1.27220,1.27341,1.27600,1.26967,1.27209,1.2785,
06/01/2012 12:00:00,1.28028,1.28113,1.27265,1.27355,1.28013,1.28101,1.27254,1.27341,1.2803,
06/01/2012 08:00:00,1.27697,1.28133,1.27677,1.28028,1.27683,1.28122,1.27666,1.28013,1.2819,
06/01/2012 04:00:00,1.27950,1.27997,1.27643,1.27697,1.27934,1.27989,1.27627,1.27683,1.2841,
06/01/2012 00:00:00,1.27894,1.27985,1.27845,1.27950,1.27875,1.27973,1.27824,1.27934,1.2862,
05/01/2012 20:00:00,1.27956,1.27984,1.27711,1.27894,1.27946,1.27976,1.27694,1.27875,1.2886,
05/01/2012 16:00:00,1.28139,1.28217,1.27769,1.27956,1.28126,1.28209,1.27761,1.27946,1.2905,
05/01/2012 12:00:00,1.28636,1.28782,1.28032,1.28139,1.28616,1.28775,1.28022,1.28126,1.2938,
05/01/2012 08:00:00,1.29165,1.29444,1.28487,1.28636,1.29157,1.29433,1.28472,1.28616,1.2962,
05/01/2012 04:00:00,1.29237,1.29351,1.29162,1.29165,1.29224,1.29337,1.29149,1.29157,1.2981,
05/01/2012 00:00:00,1.29450,1.29477,1.29130,1.29237,1.29399,1.29460,1.29122,1.29224,1.2999,
04/01/2012 20:00:00,1.29540,1.29540,1.29353,1.29450,1.29531,1.29531,1.29341,1.29399,1.3015,
04/01/2012 16:00:00,1.29337,1.29623,1.28982,1.29540,1.29325,1.29609,1.28973,1.29531,1.3026,
04/01/2012 12:00:00,1.30396,1.30513,1.29329,1.29337,1.30382,1.30500,1.29317,1.29325,1.3037,
04/01/2012 08:00:00,1.30354,1.30736,1.30273,1.30396,1.30339,1.30724,1.30262,1.30382,1.3028,
04/01/2012 04:00:00,1.30478,1.30483,1.30236,1.30354,1.30464,1.30474,1.30221,1.30339,1.3019,
04/01/2012 00:00:00,1.30521,1.30631,1.30456,1.30478,1.30510,1.30579,1.30446,1.30464,1.3003,
03/01/2012 20:00:00,1.30490,1.30775,1.30472,1.30521,1.30480,1.30766,1.30457,1.30510,1.2986,
03/01/2012 16:00:00,1.30333,1.30689,1.30268,1.30490,1.30319,1.30677,1.30256,1.30480,1.2968,
03/01/2012 12:00:00,1.30099,1.30598,1.30097,1.30333,1.30087,1.30587,1.30085,1.30319,1.2957,
03/01/2012 08:00:00,1.29780,1.30188,1.29738,1.30099,1.29767,1.30179,1.29736,1.30087,1.2946,
03/01/2012 04:00:00,1.29727,1.29903,1.29724,1.29780,1.29713,1.29886,1.29708,1.29767,1.2944,
03/01/2012 00:00:00,1.29360,1.29739,1.29335,1.29727,1.29329,1.29724,1.29311,1.29713,1.2942,
02/01/2012 20:00:00,1.29332,1.29368,1.29231,1.29360,1.29310,1.29341,1.29196,1.29329,1.2944,
02/01/2012 16:00:00,1.29278,1.29427,1.29186,1.29332,1.29265,1.29415,1.29164,1.29310,1.2943,
02/01/2012 12:00:00,1.29569,1.29628,1.29245,1.29278,1.29551,1.29617,1.29226,1.29265,1.2945,
02/01/2012 08:00:00,1.29317,1.29732,1.29279,1.29569,1.29292,1.29716,1.29252,1.29551,1.2944,
02/01/2012 04:00:00,1.29682,1.29682,1.29235,1.29317,1.29587,1.29587,1.29200,1.29292,1.2948,
30/12/2011 20:00:00,1.29607,1.29692,1.29306,1.29682,1.29591,1.29674,1.29291,1.29587,1.2946,
30/12/2011 16:00:00,1.29475,1.29996,1.29475,1.29607,1.29461,1.29982,1.29461,1.29591,1.2936,
30/12/2011 12:00:00,1.29272,1.29658,1.29235,1.29475,1.29258,1.29650,1.29221,1.29461,1.2932,
30/12/2011 08:00:00,1.29405,1.29524,1.29044,1.29272,1.29387,1.29506,1.29032,1.29258,1.2933,
30/12/2011 04:00:00,1.29518,1.29568,1.29286,1.29405,1.29500,1.29550,1.29270,1.29387,1.2930,
30/12/2011 00:00:00,1.29616,1.29655,1.29427,1.29518,1.29602,1.29625,1.29409,1.29500,1.2929,
29/12/2011 20:00:00,1.29420,1.29656,1.29357,1.29616,1.29407,1.29642,1.29342,1.29602,1.2926,
29/12/2011 16:00:00,1.28937,1.29602,1.28904,1.29420,1.28922,1.29588,1.28890,1.29407,1.2944,
29/12/2011 12:00:00,1.29187,1.29202,1.28589,1.28937,1.29174,1.29192,1.28576,1.28922,1.2970,
29/12/2011 08:00:00,1.29295,1.29439,1.29130,1.29187,1.29285,1.29428,1.29115,1.29174,1.2990,
29/12/2011 04:00:00,1.29251,1.29382,1.29178,1.29295,1.29235,1.29371,1.29161,1.29285,1.3010,
29/12/2011 00:00:00,1.29420,1.29449,1.28888,1.29251,1.29400,1.29431,1.28864,1.29235,1.3031,
28/12/2011 20:00:00,1.29389,1.29551,1.29295,1.29420,1.29376,1.29539,1.29282,1.29400,1.3050,
28/12/2011 16:00:00,1.30728,1.30728,1.29129,1.29389,1.30714,1.30714,1.29114,1.29376,1.3068,
28/12/2011 12:00:00,1.30702,1.30810,1.30666,1.30728,1.30688,1.30800,1.30652,1.30714,1.3069,
28/12/2011 08:00:00,1.30633,1.30773,1.30579,1.30702,1.30617,1.30761,1.30565,1.30688,1.3070,
28/12/2011 04:00:00,1.30700,1.30722,1.30620,1.30633,1.30683,1.30708,1.30605,1.30617,1.3069,
28/12/2011 00:00:00,1.30731,1.30772,1.30643,1.30700,1.30671,1.30757,1.30620,1.30683,1.3066,
27/12/2011 20:00:00,1.30741,1.30779,1.30671,1.30731,1.30727,1.30764,1.30656,1.30671,1.3067,
27/12/2011 16:00:00,1.30703,1.30788,1.30578,1.30741,1.30685,1.30773,1.30563,1.30727,1.3068,
27/12/2011 12:00:00,1.30767,1.30842,1.30583,1.30703,1.30751,1.30828,1.30569,1.30685,1.3068,
27/12/2011 08:00:00,1.30746,1.30783,1.30591,1.30767,1.30731,1.30768,1.30575,1.30751,1.3065,
27/12/2011 04:00:00,1.30592,1.30782,1.30581,1.30746,1.30571,1.30766,1.30562,1.30731,1.3062,
27/12/2011 00:00:00,1.30656,1.30656,1.30441,1.30592,1.30510,1.30620,1.30417,1.30571,1.3060,
26/12/2011 20:00:00,1.30727,1.30758,1.30531,1.30656,1.30708,1.30741,1.30494,1.30510,1.3061,
26/12/2011 16:00:00,1.30796,1.30826,1.30606,1.30727,1.30778,1.30788,1.30585,1.30708,1.3058,
26/12/2011 12:00:00,1.30700,1.30845,1.30625,1.30796,1.30682,1.30817,1.30588,1.30778,1.3056,
26/12/2011 08:00:00,1.30598,1.30760,1.30471,1.30700,1.30580,1.30748,1.30451,1.30682,1.3056,
26/12/2011 04:00:00,1.30561,1.30646,1.30545,1.30598,1.30533,1.30627,1.30524,1.30580,1.3057,
26/12/2011 00:00:00,1.30556,1.30586,1.30417,1.30561,1.30410,1.30561,1.30322,1.30533,1.3056,
23/12/2011 20:00:00,1.30573,1.30577,1.30378,1.30556,1.30559,1.30565,1.30360,1.30410,1.3057,
23/12/2011 16:00:00,1.30517,1.30576,1.30266,1.30573,1.30502,1.30560,1.30258,1.30559,1.3054,
23/12/2011 12:00:00,1.30677,1.30847,1.30448,1.30517,1.30666,1.30836,1.30436,1.30502,1.3060,
23/12/2011 08:00:00,1.30695,1.30969,1.30627,1.30677,1.30679,1.30961,1.30613,1.30666,1.3057,
23/12/2011 04:00:00,1.30653,1.30806,1.30601,1.30695,1.30635,1.30795,1.30584,1.30679,1.3054,
23/12/2011 00:00:00,1.30517,1.30661,1.30473,1.30653,1.30480,1.30647,1.30451,1.30635,1.3051,
22/12/2011 20:00:00,1.30500,1.30543,1.30407,1.30517,1.30488,1.30529,1.30394,1.30480,1.3054,
22/12/2011 16:00:00,1.30310,1.30724,1.30174,1.30500,1.30311,1.30711,1.30164,1.30488,1.3055,
22/12/2011 12:00:00,1.30974,1.31057,1.30199,1.30310,1.30961,1.31045,1.30186,1.30311,1.3072,
22/12/2011 08:00:00,1.30458,1.31197,1.30445,1.30974,1.30443,1.31186,1.30430,1.30961,1.3074,
22/12/2011 04:00:00,1.30471,1.30493,1.30403,1.30458,1.30454,1.30477,1.30386,1.30443,1.3084,
22/12/2011 00:00:00,1.30491,1.30541,1.30346,1.30471,1.30451,1.30517,1.30330,1.30454,1.3089,
21/12/2011 20:00:00,1.30710,1.30787,1.30398,1.30491,1.30700,1.30772,1.30382,1.30451,1.3095,
21/12/2011 16:00:00,1.30572,1.30847,1.30259,1.30710,1.30561,1.30834,1.30247,1.30700,1.3101,
21/12/2011 12:00:00,1.31485,1.32000,1.30277,1.30572,1.31472,1.31987,1.30264,1.30561,1.3104,
21/12/2011 08:00:00,1.31103,1.31581,1.31086,1.31485,1.31087,1.31571,1.31072,1.31472,1.3084,
21/12/2011 04:00:00,1.31157,1.31265,1.31032,1.31103,1.31140,1.31250,1.31015,1.31087,1.3069,
21/12/2011 00:00:00,1.30832,1.31278,1.30758,1.31157,1.30812,1.31265,1.30742,1.31140,1.3052,
20/12/2011 20:00:00,1.30880,1.30898,1.30726,1.30832,1.30868,1.30885,1.30711,1.30812,1.3042,
20/12/2011 16:00:00,1.31128,1.31323,1.30644,1.30880,1.31118,1.31313,1.30630,1.30868,1.3034,
20/12/2011 12:00:00,1.30775,1.31237,1.30610,1.31128,1.30763,1.31226,1.30600,1.31118,1.3022,
20/12/2011 08:00:00,1.30109,1.30782,1.30060,1.30775,1.30097,1.30768,1.30047,1.30763,1.3012,
20/12/2011 04:00:00,1.30032,1.30144,1.29960,1.30109,1.30016,1.30130,1.29946,1.30097,1.3013,
20/12/2011 00:00:00,1.30003,1.30158,1.29936,1.30032,1.29934,1.30145,1.29922,1.30016,1.3018,
19/12/2011 20:00:00,1.30147,1.30207,1.29888,1.30003,1.30139,1.30196,1.29874,1.29934,1.3025,
19/12/2011 16:00:00,1.30358,1.30370,1.30046,1.30147,1.30343,1.30359,1.30033,1.30139,1.3024,
19/12/2011 12:00:00,1.30270,1.30440,1.30042,1.30358,1.30258,1.30436,1.30030,1.30343,1.3029,
19/12/2011 08:00:00,1.30032,1.30347,1.30005,1.30270,1.30019,1.30334,1.29990,1.30258,1.3031,
19/12/2011 04:00:00,1.30180,1.30248,1.29838,1.30032,1.30170,1.30236,1.29824,1.30019,1.3034,
19/12/2011 00:00:00,1.30531,1.30531,1.30165,1.30180,1.30390,1.30429,1.30150,1.30170,1.3037,
17/12/2011 00:00:00,1.30515,1.30531,1.30515,1.30531,1.30405,1.30405,1.30390,1.30390,1.3034,
16/12/2011 20:00:00,1.30128,1.30515,1.30064,1.30515,1.30115,1.30430,1.30048,1.30405,1.3029,
16/12/2011 16:00:00,1.30696,1.30710,1.29958,1.30128,1.30682,1.30701,1.29946,1.30115,1.3033,
16/12/2011 12:00:00,1.30372,1.30849,1.30211,1.30696,1.30360,1.30838,1.30198,1.30682,1.3018,
16/12/2011 08:00:00,1.30278,1.30411,1.30046,1.30372,1.30266,1.30399,1.30034,1.30360,1.3011,
16/12/2011 04:00:00,1.30386,1.30445,1.30237,1.30278,1.30374,1.30433,1.30222,1.30266,1.3004,
16/12/2011 00:00:00,1.30162,1.30452,1.30128,1.30386,1.30151,1.30440,1.30104,1.30374,1.2996,
15/12/2011 20:00:00,1.30081,1.30253,1.29952,1.30162,1.30070,1.30241,1.29938,1.30151,1.2993,
15/12/2011 16:00:00,1.30394,1.30468,1.29828,1.30081,1.30380,1.30457,1.29814,1.30070,1.2989,
15/12/2011 12:00:00,1.29702,1.30504,1.29693,1.30394,1.29687,1.30494,1.29679,1.30380,1.2990,
15/12/2011 08:00:00,1.29839,1.30392,1.29581,1.29702,1.29827,1.30379,1.29566,1.29687,1.2999,
15/12/2011 04:00:00,1.29824,1.29987,1.29796,1.29839,1.29811,1.29973,1.29782,1.29827,1.3006,
15/12/2011 00:00:00,1.29829,1.29941,1.29812,1.29824,1.29809,1.29932,1.29793,1.29811,1.3014,
14/12/2011 20:00:00,1.29944,1.30057,1.29733,1.29829,1.29936,1.30049,1.29719,1.29809,1.3028,
14/12/2011 16:00:00,1.29781,1.30099,1.29459,1.29944,1.29770,1.30085,1.29446,1.29936,1.3056,
14/12/2011 12:00:00,1.30483,1.30650,1.29657,1.29781,1.30470,1.30642,1.29647,1.29770,1.3085,
14/12/2011 08:00:00,1.30333,1.30545,1.30055,1.30483,1.30319,1.30530,1.30044,1.30470,1.3105,
14/12/2011 04:00:00,1.30316,1.30412,1.30217,1.30333,1.30302,1.30399,1.30204,1.30319,1.3126,
14/12/2011 00:00:00,1.30365,1.30447,1.30168,1.30316,1.30345,1.30436,1.30151,1.30302,1.3148,
13/12/2011 20:00:00,1.30832,1.31002,1.30098,1.30365,1.30821,1.30995,1.30085,1.30345,1.3172,
13/12/2011 16:00:00,1.31880,1.32129,1.30578,1.30832,1.31870,1.32120,1.30566,1.30821,1.3195,
13/12/2011 12:00:00,1.31843,1.32376,1.31761,1.31880,1.31813,1.32363,1.31751,1.31870,1.3206,
13/12/2011 08:00:00,1.31908,1.32154,1.31662,1.31843,1.31897,1.32145,1.31650,1.31813,1.3228,
13/12/2011 04:00:00,1.31771,1.32063,1.31760,1.31908,1.31757,1.32050,1.31746,1.31897,1.3252,
13/12/2011 00:00:00,1.31883,1.31899,1.31619,1.31771,1.31869,1.31877,1.31603,1.31757,1.3281,
12/12/2011 20:00:00,1.32040,1.32041,1.31639,1.31883,1.32029,1.32032,1.31626,1.31869,1.3307,
12/12/2011 16:00:00,1.32400,1.32566,1.31787,1.32040,1.32388,1.32555,1.31776,1.32029,1.3326,
12/12/2011 12:00:00,1.32650,1.32844,1.32331,1.32400,1.32636,1.32835,1.32320,1.32388,1.3341,
12/12/2011 08:00:00,1.33401,1.33582,1.32597,1.32650,1.33385,1.33568,1.32584,1.32636,1.3349,
12/12/2011 04:00:00,1.33563,1.33628,1.33350,1.33401,1.33551,1.33617,1.33335,1.33385,1.3351,
12/12/2011 00:00:00,1.33925,1.33925,1.33439,1.33563,1.33805,1.33812,1.33423,1.33551,1.3349,
09/12/2011 20:00:00,1.33706,1.33930,1.33642,1.33925,1.33696,1.33873,1.33630,1.33805,1.3342,
09/12/2011 16:00:00,1.33348,1.33915,1.33183,1.33706,1.33334,1.33903,1.33172,1.33696,1.3344,
09/12/2011 12:00:00,1.33468,1.34349,1.33263,1.33348,1.33453,1.34335,1.33254,1.33334,1.3353,
09/12/2011 08:00:00,1.33221,1.33483,1.32823,1.33468,1.33207,1.33469,1.32811,1.33453,1.3361,
09/12/2011 04:00:00,1.33558,1.33728,1.33107,1.33221,1.33542,1.33714,1.33092,1.33207,1.3373,
09/12/2011 00:00:00,1.33413,1.33570,1.33377,1.33558,1.33398,1.33557,1.33352,1.33542,1.3381,
08/12/2011 20:00:00,1.33329,1.33752,1.33162,1.33413,1.33319,1.33740,1.33149,1.33398,1.3393,
08/12/2011 16:00:00,1.33836,1.33836,1.32899,1.33329,1.33819,1.33822,1.32884,1.33319,1.3397,
08/12/2011 12:00:00,1.34003,1.34605,1.33771,1.33836,1.33991,1.34590,1.33753,1.33819,1.3402,
08/12/2011 08:00:00,1.33997,1.34311,1.33936,1.34003,1.33981,1.34297,1.33922,1.33991,1.3404,
08/12/2011 04:00:00,1.34091,1.34099,1.33943,1.33997,1.34077,1.34087,1.33928,1.33981,1.3406,
08/12/2011 00:00:00,1.34126,1.34228,1.33927,1.34091,1.34113,1.34199,1.33911,1.34077,1.3405,
07/12/2011 20:00:00,1.34238,1.34282,1.33899,1.34126,1.34226,1.34275,1.33890,1.34113,1.3403,
07/12/2011 16:00:00,1.33606,1.34252,1.33516,1.34238,1.33596,1.34245,1.33504,1.34226,1.3395,
07/12/2011 12:00:00,1.34162,1.34254,1.33544,1.33606,1.34152,1.34242,1.33532,1.33596,1.3397,
07/12/2011 08:00:00,1.34167,1.34541,1.34129,1.34162,1.34151,1.34530,1.34113,1.34152,1.3390,
07/12/2011 04:00:00,1.34103,1.34269,1.34091,1.34167,1.34088,1.34259,1.34075,1.34151,1.3383,
07/12/2011 00:00:00,1.34029,1.34169,1.34010,1.34103,1.34008,1.34155,1.33980,1.34088,1.3382,
06/12/2011 20:00:00,1.33973,1.34213,1.33826,1.34029,1.33965,1.34203,1.33810,1.34008,1.3389,
06/12/2011 16:00:00,1.33675,1.34083,1.33617,1.33973,1.33664,1.34071,1.33604,1.33965,1.3397,
06/12/2011 12:00:00,1.33742,1.34287,1.33631,1.33675,1.33728,1.34276,1.33621,1.33664,1.3410,
06/12/2011 08:00:00,1.33741,1.33874,1.33337,1.33742,1.33725,1.33861,1.33327,1.33728,1.3415,
06/12/2011 04:00:00,1.33676,1.33825,1.33646,1.33741,1.33660,1.33811,1.33630,1.33725,1.3421,
06/12/2011 00:00:00,1.34034,1.34053,1.33623,1.33676,1.34005,1.34034,1.33608,1.33660,1.3426,
05/12/2011 20:00:00,1.34524,1.34592,1.33757,1.34034,1.34511,1.34580,1.33743,1.34005,1.3425,
05/12/2011 16:00:00,1.34524,1.34872,1.34448,1.34524,1.34512,1.34858,1.34440,1.34511,1.3432,
05/12/2011 12:00:00,1.34578,1.34597,1.34224,1.34524,1.34567,1.34583,1.34217,1.34512,1.3437,
05/12/2011 08:00:00,1.34050,1.34615,1.34028,1.34578,1.34037,1.34601,1.34015,1.34567,1.3437,
05/12/2011 04:00:00,1.34163,1.34184,1.33995,1.34050,1.34149,1.34171,1.33981,1.34037,1.3448,
05/12/2011 00:00:00,1.34062,1.34317,1.33983,1.34163,1.34052,1.34246,1.33955,1.34149,1.3454,
02/12/2011 20:00:00,1.33939,1.34121,1.33843,1.34062,1.33925,1.34104,1.33830,1.34052,1.3460,
02/12/2011 16:00:00,1.35046,1.35091,1.33638,1.33939,1.35032,1.35078,1.33623,1.33925,1.3473,
02/12/2011 12:00:00,1.34843,1.35516,1.34747,1.35046,1.34829,1.35491,1.34734,1.35032,1.3471,
02/12/2011 08:00:00,1.34597,1.34931,1.34581,1.34843,1.34581,1.34919,1.34568,1.34829,1.3468,
02/12/2011 04:00:00,1.34780,1.34783,1.34496,1.34597,1.34765,1.34768,1.34481,1.34581,1.3466,
02/12/2011 00:00:00,1.34632,1.34888,1.34575,1.34780,1.34607,1.34874,1.34561,1.34765,1.3461,
01/12/2011 20:00:00,1.34441,1.34773,1.34437,1.34632,1.34426,1.34762,1.34423,1.34607,1.3459,
01/12/2011 16:00:00,1.34851,1.35139,1.34440,1.34441,1.34839,1.35127,1.34425,1.34426,1.3470,
01/12/2011 12:00:00,1.34971,1.35220,1.34617,1.34851,1.34956,1.35208,1.34603,1.34839,1.3441,
01/12/2011 08:00:00,1.34597,1.35015,1.34181,1.34971,1.34581,1.35005,1.34165,1.34956,1.3417,
01/12/2011 04:00:00,1.34440,1.34740,1.34311,1.34597,1.34425,1.34726,1.34295,1.34581,1.3401,
01/12/2011 00:00:00,1.34468,1.34697,1.34342,1.34440,1.34452,1.34682,1.34328,1.34425,1.3383,
30/11/2011 20:00:00,1.34486,1.34513,1.34219,1.34468,1.34470,1.34499,1.34206,1.34452,1.3366,
30/11/2011 16:00:00,1.35165,1.35340,1.34346,1.34486,1.35150,1.35328,1.34330,1.34470,1.3349,
30/11/2011 12:00:00,1.32840,1.35165,1.32750,1.35165,1.32824,1.35154,1.32737,1.35150,1.3324,
30/11/2011 08:00:00,1.33305,1.33312,1.32603,1.32840,1.33289,1.33300,1.32587,1.32824,1.3336,
30/11/2011 04:00:00,1.33490,1.33504,1.33152,1.33305,1.33476,1.33489,1.33136,1.33289,1.3334,
30/11/2011 00:00:00,1.33172,1.33596,1.33083,1.33490,1.33152,1.33580,1.33063,1.33476,1.3330,
29/11/2011 20:00:00,1.33303,1.33384,1.33073,1.33172,1.33291,1.33373,1.33057,1.33152,1.3329,
29/11/2011 16:00:00,1.33235,1.33706,1.32950,1.33303,1.33221,1.33695,1.32937,1.33291,1.3338,
29/11/2011 12:00:00,1.33458,1.34433,1.33075,1.33235,1.33443,1.34415,1.33060,1.33221,1.3345,
29/11/2011 08:00:00,1.33666,1.33735,1.33155,1.33458,1.33651,1.33723,1.33142,1.33443,1.3339,
29/11/2011 04:00:00,1.33163,1.33740,1.33084,1.33666,1.33150,1.33726,1.33072,1.33651,1.3333,
29/11/2011 00:00:00,1.33196,1.33252,1.32868,1.33163,1.33177,1.33235,1.32852,1.33150,1.3321,
28/11/2011 20:00:00,1.33136,1.33339,1.32945,1.33196,1.33121,1.33325,1.32932,1.33177,1.3310,
28/11/2011 16:00:00,1.33878,1.33970,1.33108,1.33136,1.33868,1.33960,1.33094,1.33121,1.3299,
28/11/2011 12:00:00,1.33751,1.33995,1.33482,1.33878,1.33739,1.33988,1.33468,1.33868,1.3282,
28/11/2011 08:00:00,1.33051,1.33772,1.32736,1.33751,1.33037,1.33758,1.32722,1.33739,1.3272,
28/11/2011 04:00:00,1.33212,1.33357,1.32778,1.33051,1.33200,1.33343,1.32759,1.33037,1.3276,
28/11/2011 00:00:00,1.32332,1.33283,1.32332,1.33212,1.32311,1.33263,1.32311,1.33200,1.3279,
25/11/2011 20:00:00,1.32408,1.32417,1.32227,1.32332,1.32396,1.32399,1.32212,1.32311,1.3295,
25/11/2011 16:00:00,1.32389,1.32982,1.32274,1.32408,1.32379,1.32973,1.32260,1.32396,1.3309,
25/11/2011 12:00:00,1.32705,1.32794,1.32132,1.32389,1.32693,1.32783,1.32118,1.32379,1.3331,
25/11/2011 08:00:00,1.33073,1.33234,1.32541,1.32705,1.33059,1.33220,1.32528,1.32693,1.3344,
25/11/2011 04:00:00,1.33276,1.33338,1.33042,1.33073,1.33260,1.33324,1.33028,1.33059,1.3352,
25/11/2011 00:00:00,1.33476,1.33537,1.33154,1.33276,1.33446,1.33507,1.33138,1.33260,1.3355,
24/11/2011 20:00:00,1.33412,1.33514,1.33335,1.33476,1.33396,1.33495,1.33316,1.33446,1.3357,
24/11/2011 16:00:00,1.33384,1.33540,1.33168,1.33412,1.33369,1.33534,1.33153,1.33396,1.3364,
24/11/2011 12:00:00,1.33973,1.34101,1.33257,1.33384,1.33961,1.34088,1.33245,1.33369,1.3380,
24/11/2011 08:00:00,1.33597,1.34125,1.33553,1.33973,1.33583,1.34109,1.33537,1.33961,1.3390,
24/11/2011 04:00:00,1.33664,1.33852,1.33584,1.33597,1.33648,1.33838,1.33569,1.33583,1.3406,
24/11/2011 00:00:00,1.33439,1.33700,1.33414,1.33664,1.33412,1.33685,1.33383,1.33648,1.3425,
23/11/2011 20:00:00,1.33642,1.33665,1.33210,1.33439,1.33629,1.33658,1.33194,1.33412,1.3451,
23/11/2011 16:00:00,1.33918,1.34141,1.33278,1.33642,1.33903,1.34129,1.33265,1.33629,1.3470,
23/11/2011 12:00:00,1.34486,1.34588,1.33728,1.33918,1.34472,1.34574,1.33713,1.33903,1.3489,
23/11/2011 08:00:00,1.34641,1.34815,1.34329,1.34486,1.34626,1.34801,1.34317,1.34472,1.3495,
23/11/2011 04:00:00,1.34709,1.34783,1.34530,1.34641,1.34696,1.34769,1.34514,1.34626,1.3499,
23/11/2011 00:00:00,1.35068,1.35320,1.34698,1.34709,1.35037,1.35306,1.34683,1.34696,1.3502,
22/11/2011 20:00:00,1.35225,1.35268,1.35041,1.35068,1.35216,1.35255,1.35027,1.35037,1.3502,
22/11/2011 16:00:00,1.34978,1.35427,1.34836,1.35225,1.34965,1.35413,1.34823,1.35216,1.3494,
22/11/2011 12:00:00,1.35201,1.35696,1.34834,1.34978,1.35193,1.35682,1.34821,1.34965,1.3489,
