Date,"EUR/USD(Open, Ask)*","EUR/USD(High, Ask)*","EUR/USD(Low, Ask)*","EUR/USD(Close, Ask)*","HISTORICAL SSI(EUR/USD, SSI).SSI"
7/1/2011,1.30038,1.30219,1.29064,1.29119,1.5591
6/1/2011,1.31506,1.31712,1.29982,1.30038,1.3709
5/1/2011,1.33083,1.33260,1.31263,1.31506,1.0695
4/1/2011,1.33614,1.34335,1.32922,1.33083,-1.2843
3/1/2011,1.33934,1.33934,1.32511,1.33614,-1.4701
31/12/2010,1.32862,1.34254,1.32862,1.33930,-1.6621
30/12/2010,1.32259,1.33156,1.32173,1.32862,-1.4329
29/12/2010,1.31161,1.32397,1.30846,1.32259,-1.2170
28/12/2010,1.31654,1.32753,1.30948,1.31161,1.0318
27/12/2010,1.31172,1.31711,1.30737,1.31654,-1.1320
24/12/2010,1.31144,1.31489,1.30884,1.31172,1.1088
23/12/2010,1.30996,1.31521,1.30563,1.31144,1.1323
22/12/2010,1.31016,1.31824,1.30794,1.30996,1.2382
21/12/2010,1.31321,1.32024,1.30742,1.31016,1.2056
20/12/2010,1.31856,1.31888,1.30955,1.31321,1.1073
17/12/2010,1.32447,1.33601,1.31340,1.31856,1.1084
16/12/2010,1.32130,1.32665,1.31823,1.32447,-1.2459
15/12/2010,1.33792,1.33825,1.32093,1.32130,-1.0289
14/12/2010,1.33920,1.34991,1.33633,1.33792,-1.5650
13/12/2010,1.32289,1.34342,1.31836,1.33920,-1.7398
10/12/2010,1.32393,1.32833,1.31793,1.32289,-1.1984
9/12/2010,1.32645,1.33240,1.31650,1.32393,-1.3836
8/12/2010,1.32632,1.32811,1.31808,1.32645,-1.3556
7/12/2010,1.33073,1.34015,1.32583,1.32632,-1.1453
6/12/2010,1.34121,1.34232,1.32472,1.33073,-1.2401
3/12/2010,1.32100,1.34183,1.31940,1.34121,-1.3216
2/12/2010,1.31379,1.32480,1.30613,1.32100,-1.0300
1/12/2010,1.29835,1.31823,1.29718,1.31379,1.0147
30/11/2010,1.31252,1.31512,1.29696,1.29835,1.2813
29/11/2010,1.32495,1.33028,1.30645,1.31252,1.2400
26/11/2010,1.33636,1.33649,1.32012,1.32495,1.1315
25/11/2010,1.33364,1.33886,1.32873,1.33636,1.1355
24/11/2010,1.33694,1.34221,1.32852,1.33364,1.2967
23/11/2010,1.36287,1.36344,1.33623,1.33694,1.4847
22/11/2010,1.36866,1.37871,1.35776,1.36287,-1.0756
19/11/2010,1.36420,1.37323,1.36093,1.36866,-1.2077
18/11/2010,1.35298,1.36679,1.35261,1.36420,-1.2425
17/11/2010,1.34897,1.35667,1.34612,1.35298,1.0511
16/11/2010,1.35878,1.36567,1.34475,1.34897,1.2936
15/11/2010,1.37096,1.37517,1.35644,1.35878,1.1490
12/11/2010,1.36688,1.37774,1.35744,1.36934,1.0109
11/11/2010,1.37847,1.38217,1.36379,1.36688,1.1493
10/11/2010,1.37737,1.38258,1.36713,1.37847,1.0041
9/11/2010,1.39207,1.39748,1.37524,1.37737,1.1785
8/11/2010,1.40344,1.40865,1.38883,1.39207,1.0310
5/11/2010,1.42067,1.42499,1.40243,1.40344,-1.1784
4/11/2010,1.41395,1.42828,1.41031,1.42067,-1.4647
3/11/2010,1.40340,1.41927,1.39925,1.41395,-2.0190
2/11/2010,1.38937,1.40586,1.38823,1.40340,-2.1249
1/11/2010,1.39194,1.40121,1.38647,1.38937,-1.2558
29/10/2010,1.39306,1.39522,1.38075,1.39194,-1.3723
28/10/2010,1.37699,1.39463,1.37646,1.39306,-1.6073
27/10/2010,1.38588,1.38788,1.37347,1.37699,-1.0353
26/10/2010,1.39663,1.39825,1.38263,1.38588,-1.3936
25/10/2010,1.39289,1.40808,1.39289,1.39663,-1.4488
22/10/2010,1.39211,1.39725,1.38589,1.39289,-1.5733
21/10/2010,1.39651,1.40510,1.38727,1.39211,-1.5868
20/10/2010,1.37274,1.39915,1.36985,1.39651,-1.8494
19/10/2010,1.39350,1.40046,1.37132,1.37274,-1.2153
18/10/2010,1.39736,1.39990,1.38314,1.39350,-1.3980
15/10/2010,1.40842,1.41605,1.39378,1.39736,-1.4007
14/10/2010,1.39621,1.41230,1.39553,1.40842,-1.6896
13/10/2010,1.39245,1.40020,1.39130,1.39621,-1.6728
12/10/2010,1.38771,1.39366,1.37759,1.39245,-1.4790
11/10/2010,1.39274,1.40135,1.38673,1.38771,-1.3400
8/10/2010,1.39271,1.39845,1.38342,1.39274,-1.4910
7/10/2010,1.39308,1.40301,1.38574,1.39271,-1.5309
6/10/2010,1.38379,1.39489,1.37994,1.39308,-1.8290
5/10/2010,1.36875,1.38597,1.36381,1.38379,-1.8047
4/10/2010,1.37789,1.38079,1.36672,1.36875,-1.4565
1/10/2010,1.36358,1.37840,1.36198,1.37789,-2.0427
30/9/2010,1.36278,1.36843,1.35600,1.36358,-1.7352
29/9/2010,1.35853,1.36474,1.35671,1.36278,-1.9187
28/9/2010,1.34551,1.35957,1.33809,1.35853,-1.9764
27/9/2010,1.34924,1.35073,1.34264,1.34551,-1.4394
24/9/2010,1.33150,1.34944,1.32872,1.34924,-1.6598
23/9/2010,1.34068,1.34155,1.33051,1.33150,-1.2697
22/9/2010,1.32644,1.34408,1.32490,1.34068,-1.5221
21/9/2010,1.30621,1.32873,1.30586,1.32644,-1.9141
20/9/2010,1.30386,1.31220,1.30298,1.30621,-1.6096
17/9/2010,1.30786,1.31600,1.30200,1.30386,-1.5347
16/9/2010,1.30105,1.31171,1.29763,1.30786,-1.5060
15/9/2010,1.29986,1.30374,1.29560,1.30105,-1.5501
14/9/2010,1.28840,1.30340,1.28300,1.29986,-1.7001
13/9/2010,1.27094,1.28933,1.27054,1.28840,-1.6360
10/9/2010,1.26961,1.27474,1.26448,1.27094,-1.0321
9/9/2010,1.27218,1.27665,1.26653,1.26961,1.0601
8/9/2010,1.26831,1.27640,1.26596,1.27218,1.0949
7/9/2010,1.28764,1.28791,1.26781,1.26831,1.1148
6/9/2010,1.28959,1.29191,1.28678,1.28764,-1.3310
3/9/2010,1.28256,1.28981,1.28089,1.28959,-1.5190
2/9/2010,1.28086,1.28491,1.27772,1.28256,-1.2544
1/9/2010,1.26801,1.28563,1.26636,1.28086,-1.2108
31/8/2010,1.26632,1.27437,1.26262,1.26801,-1.0705
30/8/2010,1.27338,1.27715,1.26598,1.26632,1.0872
27/8/2010,1.27160,1.27803,1.26767,1.27338,-1.0801
26/8/2010,1.26589,1.27655,1.26511,1.27160,-1.1928
25/8/2010,1.26276,1.27273,1.26091,1.26589,-1.1093
24/8/2010,1.26571,1.27198,1.25881,1.26276,-1.0827
23/8/2010,1.27074,1.27299,1.26479,1.26571,1.0359
20/8/2010,1.28245,1.28334,1.26642,1.27074,-1.0646
19/8/2010,1.28541,1.29033,1.27722,1.28245,-1.0868
18/8/2010,1.28863,1.29230,1.28242,1.28541,-1.0648
17/8/2010,1.28269,1.29165,1.28052,1.28863,-1.1193
16/8/2010,1.27528,1.28716,1.27346,1.28269,1.0237
13/8/2010,1.28300,1.29066,1.27527,1.27528,1.0997
12/8/2010,1.28637,1.29331,1.27811,1.28300,-1.1167
11/8/2010,1.31770,1.31874,1.28619,1.28637,1.1619
10/8/2010,1.32223,1.32354,1.30751,1.31770,-1.1816
9/8/2010,1.32918,1.33082,1.32173,1.32223,-1.1777
6/8/2010,1.31897,1.33344,1.31580,1.32918,-1.4912
5/8/2010,1.31620,1.32359,1.31198,1.31897,-1.3092
4/8/2010,1.32312,1.32399,1.31317,1.31620,-1.2647
3/8/2010,1.31807,1.32627,1.31477,1.32312,-1.5773
2/8/2010,1.30378,1.31959,1.30378,1.31807,-1.6714
30/7/2010,1.30805,1.30941,1.29814,1.30378,-1.5300
29/7/2010,1.29963,1.31076,1.29783,1.30805,-1.5659
28/7/2010,1.29971,1.30427,1.29674,1.29963,-1.5082
27/7/2010,1.29951,1.30468,1.29526,1.29971,-1.4903
26/7/2010,1.29141,1.30060,1.28784,1.29951,-1.6054
23/7/2010,1.28936,1.29657,1.27941,1.29141,-1.4493
22/7/2010,1.27547,1.29334,1.27377,1.28936,-1.3360
21/7/2010,1.28805,1.29135,1.27332,1.27547,-1.2690
20/7/2010,1.29436,1.30291,1.28395,1.28805,-1.4103
19/7/2010,1.29291,1.29925,1.28709,1.29436,-1.5178
16/7/2010,1.29515,1.30079,1.28904,1.29291,-1.5607
15/7/2010,1.27446,1.29555,1.27093,1.29515,-1.7101
14/7/2010,1.27259,1.27790,1.26833,1.27446,-1.5620
13/7/2010,1.25969,1.27395,1.25230,1.27259,-1.8401
12/7/2010,1.26425,1.26485,1.25519,1.25969,-1.4793
9/7/2010,1.26985,1.27229,1.26093,1.26425,-1.7187
8/7/2010,1.26390,1.27129,1.26213,1.26985,-1.8235
7/7/2010,1.26265,1.26651,1.25537,1.26390,-1.5754
6/7/2010,1.25388,1.26629,1.24810,1.26265,-1.5413
5/7/2010,1.25506,1.25684,1.25099,1.25388,-1.4595
2/7/2010,1.25266,1.26122,1.24828,1.25506,-1.4507
1/7/2010,1.22371,1.25414,1.21942,1.25266,-1.6638
30/6/2010,1.21885,1.23050,1.21672,1.22371,-1.0618
29/6/2010,1.22778,1.22913,1.21523,1.21885,1.0294
28/6/2010,1.23935,1.23980,1.22663,1.22778,1.0077
25/6/2010,1.23346,1.23957,1.22546,1.23935,-1.3667
24/6/2010,1.23116,1.23890,1.22623,1.23346,-1.1722
23/6/2010,1.22723,1.23444,1.22102,1.23116,-1.2488
22/6/2010,1.23131,1.23551,1.22524,1.22723,-1.0943
21/6/2010,1.23753,1.24717,1.23043,1.23131,-1.0722
18/6/2010,1.23875,1.24150,1.23519,1.23753,-1.2891
17/6/2010,1.23081,1.24109,1.22403,1.23875,-1.4717
16/6/2010,1.23291,1.23518,1.22529,1.23081,-1.3721
15/6/2010,1.22184,1.23478,1.21665,1.23291,-1.5753
14/6/2010,1.20952,1.22967,1.20952,1.22184,-1.2412
11/6/2010,1.21266,1.21509,1.20430,1.20952,-1.0281
10/6/2010,1.19764,1.21404,1.19549,1.21266,-1.1428
9/6/2010,1.19706,1.20716,1.19222,1.19764,1.1780
8/6/2010,1.19212,1.20077,1.18999,1.19706,1.3017
7/6/2010,1.19657,1.19900,1.18748,1.19212,1.4131
4/6/2010,1.21602,1.22139,1.19536,1.19657,1.8563
3/6/2010,1.22479,1.23250,1.21508,1.21602,1.5992
2/6/2010,1.22266,1.22719,1.21738,1.22479,1.0761
1/6/2010,1.23071,1.23523,1.21094,1.22266,-1.0131
31/5/2010,1.22693,1.23351,1.22616,1.23071,1.1124
28/5/2010,1.23629,1.24540,1.22693,1.22693,1.2488
27/5/2010,1.21802,1.23952,1.21544,1.23629,1.1368
26/5/2010,1.23460,1.23899,1.21674,1.21802,1.4115
25/5/2010,1.23724,1.23736,1.21782,1.23460,1.0071
24/5/2010,1.25706,1.25706,1.23449,1.23724,1.0456
21/5/2010,1.24876,1.26733,1.24565,1.25706,-1.0861
20/5/2010,1.24164,1.25991,1.22968,1.24876,-1.1026
19/5/2010,1.22063,1.24251,1.21445,1.24164,-1.1952
18/5/2010,1.23973,1.24445,1.21617,1.22063,1.3345
17/5/2010,1.23823,1.24148,1.22353,1.23973,1.0475
14/5/2010,1.25348,1.25763,1.23592,1.23823,1.6240
13/5/2010,1.26153,1.26850,1.25189,1.25348,1.6862
12/5/2010,1.26667,1.27399,1.26062,1.26153,1.5368
11/5/2010,1.27889,1.28035,1.26573,1.26667,1.3915
10/5/2010,1.27312,1.30951,1.27312,1.27889,1.3341
7/5/2010,1.26223,1.27988,1.25865,1.27312,1.3747
6/5/2010,1.28149,1.28573,1.25180,1.26223,1.3936
5/5/2010,1.29882,1.29963,1.28042,1.28149,1.9789
4/5/2010,1.31953,1.32143,1.29822,1.29882,2.3913
3/5/2010,1.33168,1.33660,1.31555,1.31953,1.4732
30/4/2010,1.32350,1.33429,1.32249,1.33168,-1.0925
29/4/2010,1.32216,1.32794,1.31851,1.32350,1.0705
28/4/2010,1.31759,1.32666,1.31151,1.32216,1.2573
27/4/2010,1.33828,1.34168,1.31667,1.31759,2.0967
26/4/2010,1.33746,1.33980,1.32920,1.33828,1.0382
23/4/2010,1.32958,1.34003,1.32028,1.33746,1.0603
22/4/2010,1.33904,1.34221,1.32592,1.32958,1.9594
21/4/2010,1.34356,1.34478,1.33591,1.33904,1.5787
20/4/2010,1.34901,1.35233,1.34294,1.34356,1.6021
19/4/2010,1.35093,1.35093,1.34170,1.34901,1.0802
16/4/2010,1.35739,1.35853,1.34731,1.35093,1.1060
15/4/2010,1.36540,1.36673,1.35221,1.35739,-1.0710
14/4/2010,1.36149,1.36794,1.35952,1.36540,-1.3658
13/4/2010,1.35930,1.36278,1.35459,1.36149,-1.0117
12/4/2010,1.34969,1.36927,1.34969,1.35930,1.0900
9/4/2010,1.33625,1.34980,1.33425,1.34969,-1.1907
8/4/2010,1.33444,1.33670,1.32831,1.33625,1.1308
7/4/2010,1.34006,1.34093,1.33262,1.33444,1.2278
6/4/2010,1.34862,1.34974,1.33562,1.34006,1.0487
5/4/2010,1.34914,1.35388,1.34614,1.34862,-1.1225
2/4/2010,1.35905,1.35913,1.34763,1.34914,-1.1276
1/4/2010,1.35108,1.35928,1.34611,1.35905,-1.5338
31/3/2010,1.34150,1.35488,1.33849,1.35108,-1.4514
30/3/2010,1.34837,1.35378,1.33961,1.34150,1.0361
29/3/2010,1.34229,1.35069,1.34197,1.34837,-1.3447
26/3/2010,1.32735,1.34255,1.32685,1.34229,-1.1742
25/3/2010,1.33157,1.33878,1.32686,1.32735,1.4273
24/3/2010,1.34999,1.35069,1.33133,1.33157,1.6491
23/3/2010,1.35605,1.35698,1.34764,1.34999,1.5634
22/3/2010,1.35361,1.35688,1.34642,1.35605,1.3277
19/3/2010,1.36099,1.36273,1.35034,1.35361,1.5703
18/3/2010,1.37391,1.37414,1.35872,1.36099,1.3859
17/3/2010,1.37683,1.38188,1.37272,1.37391,-1.1377
16/3/2010,1.36787,1.37841,1.36574,1.37683,-1.3389
15/3/2010,1.37624,1.37761,1.36402,1.36787,-1.0175
12/3/2010,1.36827,1.37969,1.36701,1.37624,-1.4800
11/3/2010,1.36583,1.36878,1.36215,1.36827,-1.3811
10/3/2010,1.36027,1.36799,1.35451,1.36583,-1.2228
9/3/2010,1.36361,1.36363,1.35381,1.36027,1.1400
8/3/2010,1.36211,1.37048,1.36062,1.36361,1.0001
5/3/2010,1.35825,1.36305,1.35314,1.36211,1.0871
4/3/2010,1.36977,1.37128,1.35520,1.35825,1.2129
3/3/2010,1.36162,1.37364,1.35931,1.36977,-1.4193
2/3/2010,1.35619,1.36225,1.34362,1.36162,-1.3208
1/3/2010,1.36164,1.36548,1.34613,1.35619,-1.0255
26/2/2010,1.35497,1.36837,1.35314,1.36164,-1.2356
25/2/2010,1.35415,1.35712,1.34522,1.35497,-1.0121
24/2/2010,1.35094,1.36279,1.35027,1.35415,1.2262
23/2/2010,1.35969,1.36939,1.34975,1.35094,1.5810
22/2/2010,1.35958,1.36543,1.35743,1.35969,-1.0097
19/2/2010,1.35306,1.36080,1.34454,1.35958,1.1708
18/2/2010,1.36090,1.36553,1.34983,1.35306,1.6515
17/2/2010,1.37726,1.37893,1.35864,1.36090,1.5983
16/2/2010,1.36012,1.37793,1.35894,1.37726,-1.0946
15/2/2010,1.36181,1.36340,1.35794,1.36012,1.2564
12/2/2010,1.36947,1.36958,1.35324,1.36181,1.2998
11/2/2010,1.37402,1.38017,1.35963,1.36947,1.2579
10/2/2010,1.37990,1.38133,1.36770,1.37402,1.0937
9/2/2010,1.36510,1.38398,1.36441,1.37990,-1.0108
8/2/2010,1.36642,1.37138,1.36222,1.36510,1.3915
5/2/2010,1.37250,1.37463,1.35862,1.36642,1.5621
4/2/2010,1.38952,1.39031,1.37240,1.37250,2.1067
3/2/2010,1.39659,1.40268,1.38864,1.38952,1.6763
2/2/2010,1.39327,1.39753,1.38873,1.39659,1.0965
1/2/2010,1.38652,1.39393,1.38536,1.39327,1.1654
29/1/2010,1.39749,1.39878,1.38634,1.38652,2.1086
28/1/2010,1.40256,1.40531,1.39364,1.39749,1.7918
27/1/2010,1.40750,1.40970,1.39947,1.40256,1.8423
26/1/2010,1.41533,1.41798,1.40431,1.40750,1.4489
25/1/2010,1.41588,1.41945,1.41291,1.41533,1.2577
22/1/2010,1.40865,1.41824,1.40669,1.41344,1.2271
21/1/2010,1.41080,1.41438,1.40299,1.40865,1.7386
20/1/2010,1.42894,1.42964,1.40815,1.41080,2.0255
19/1/2010,1.43867,1.44148,1.42534,1.42894,1.8803
18/1/2010,1.43798,1.44011,1.43355,1.43867,1.2855
15/1/2010,1.45032,1.45128,1.43374,1.43798,1.6488
14/1/2010,1.45120,1.45565,1.44473,1.45032,1.0865
13/1/2010,1.44879,1.45798,1.44571,1.45120,-1.0779
12/1/2010,1.45150,1.45463,1.44542,1.44879,-1.0893
11/1/2010,1.44154,1.45571,1.44094,1.45150,-1.2739
8/1/2010,1.43102,1.44397,1.42644,1.44154,-1.0461
7/1/2010,1.44089,1.44474,1.42998,1.43102,1.6453
6/1/2010,1.43674,1.44355,1.42833,1.44089,-1.0418
5/1/2010,1.44142,1.44843,1.43470,1.43674,1.2013
4/1/2010,1.43330,1.44561,1.42585,1.44142,-1.2181
31/12/2009,1.43409,1.44418,1.43074,1.43330,1.2633
30/12/2009,1.43560,1.43618,1.42743,1.43409,1.2419
29/12/2009,1.43810,1.44590,1.43324,1.43560,1.3199
28/12/2009,1.43651,1.44142,1.43546,1.43810,1.1700
24/12/2009,1.43406,1.44184,1.43245,1.43651,1.2218
23/12/2009,1.42514,1.43671,1.42350,1.43406,1.1660
22/12/2009,1.42805,1.43327,1.42182,1.42514,1.6636
21/12/2009,1.43349,1.43738,1.42681,1.42805,2.0191
18/12/2009,1.43401,1.44123,1.42621,1.43349,1.7245
17/12/2009,1.45340,1.45405,1.43046,1.43401,1.9095
16/12/2009,1.45389,1.45912,1.45064,1.45340,1.8016
15/12/2009,1.46589,1.46659,1.45043,1.45389,2.0616
14/12/2009,1.46288,1.46861,1.45997,1.46589,1.5915
11/12/2009,1.47340,1.47768,1.45867,1.46288,2.1947
10/12/2009,1.47260,1.47608,1.46843,1.47340,1.5823
9/12/2009,1.47039,1.47825,1.46694,1.47260,1.5808
8/12/2009,1.48290,1.48674,1.46816,1.47039,1.9667
7/12/2009,1.48478,1.49053,1.47571,1.48290,1.4377
4/12/2009,1.50555,1.50918,1.48222,1.48478,1.6277
3/12/2009,1.50455,1.51421,1.50429,1.50555,-1.8162
2/12/2009,1.50818,1.51100,1.50331,1.50455,-1.7459
1/12/2009,1.50061,1.51178,1.49719,1.50818,-2.5679
30/11/2009,1.49684,1.50843,1.49648,1.50061,-1.5643
27/11/2009,1.50227,1.50227,1.48291,1.49684,-1.2614
26/11/2009,1.51352,1.51418,1.49604,1.50227,-1.5314
25/11/2009,1.49699,1.51449,1.49564,1.51352,-4.1078
24/11/2009,1.49622,1.49892,1.48893,1.49699,-2.0200
23/11/2009,1.48622,1.50001,1.48360,1.49622,-2.2024
20/11/2009,1.49278,1.49364,1.48017,1.48622,-1.1086
19/11/2009,1.49649,1.49663,1.48440,1.49278,-1.3787
18/11/2009,1.48780,1.49910,1.48599,1.49649,-1.9994
17/11/2009,1.49722,1.49994,1.48084,1.48780,1.0413
16/11/2009,1.49223,1.50163,1.48816,1.49722,-1.8097
13/11/2009,1.48540,1.49388,1.48254,1.49223,-1.3601
12/11/2009,1.49890,1.50167,1.48222,1.48540,1.1277
11/11/2009,1.49918,1.50488,1.49544,1.49890,-1.6426
10/11/2009,1.50009,1.50215,1.49391,1.49918,-1.8047
9/11/2009,1.48465,1.50208,1.48465,1.50009,-2.1501
6/11/2009,1.48730,1.49147,1.48142,1.48465,-1.3402
5/11/2009,1.48622,1.49189,1.48122,1.48730,-1.4549
4/11/2009,1.47259,1.49099,1.47031,1.48622,-1.6923
3/11/2009,1.47770,1.48117,1.46272,1.47259,-1.0373
2/11/2009,1.47136,1.48458,1.46855,1.47770,-1.0298
30/10/2009,1.48231,1.48587,1.47124,1.47136,1.1972
29/10/2009,1.47071,1.48593,1.46838,1.48231,-1.1279
28/10/2009,1.48056,1.48418,1.46920,1.47071,1.3693
27/10/2009,1.48769,1.49278,1.47711,1.48056,1.1941
26/10/2009,1.49976,1.50634,1.48455,1.48769,1.2308
23/10/2009,1.50330,1.50608,1.49864,1.49976,-1.5961
22/10/2009,1.50180,1.50390,1.49445,1.50330,-2.1702
21/10/2009,1.49478,1.50468,1.48894,1.50180,-2.3059
20/10/2009,1.49667,1.49943,1.48834,1.49478,-1.3983
19/10/2009,1.48952,1.49668,1.48294,1.49667,-2.2662
16/10/2009,1.49490,1.49678,1.48497,1.48952,-1.4677
15/10/2009,1.49357,1.49678,1.48441,1.49490,-1.9004
14/10/2009,1.48550,1.49474,1.48394,1.49357,-2.3391
13/10/2009,1.47760,1.48768,1.47628,1.48550,-2.2734
12/10/2009,1.47122,1.48139,1.46774,1.47760,-2.0881
9/10/2009,1.47973,1.47978,1.46744,1.47122,-1.2998
8/10/2009,1.46928,1.48181,1.46834,1.47973,-2.1738
7/10/2009,1.47250,1.47380,1.46514,1.46928,-1.3762
6/10/2009,1.46490,1.47631,1.46468,1.47250,-1.7401
5/10/2009,1.45744,1.46698,1.45744,1.46490,-1.7299
2/10/2009,1.45479,1.46490,1.44820,1.45744,-1.2651
1/10/2009,1.46494,1.46686,1.45185,1.45479,1.0636
30/9/2009,1.45891,1.46742,1.45761,1.46494,-1.5379
29/9/2009,1.46241,1.46468,1.45281,1.45891,-1.3093
28/9/2009,1.47084,1.47211,1.45651,1.46241,-1.3695
25/9/2009,1.46680,1.47248,1.46153,1.46699,-1.5852
24/9/2009,1.47371,1.48028,1.46284,1.46680,-1.3546
23/9/2009,1.47929,1.48448,1.47292,1.47371,-1.7218
22/9/2009,1.46810,1.48226,1.46722,1.47929,-2.9193
21/9/2009,1.47092,1.47141,1.46121,1.46810,-2.2465
18/9/2009,1.47430,1.47489,1.46479,1.47034,-2.5774
17/9/2009,1.47135,1.47678,1.46894,1.47430,-2.8520
16/9/2009,1.46600,1.47378,1.46422,1.47135,-3.2082
15/9/2009,1.46190,1.46863,1.45619,1.46600,-3.3038
14/9/2009,1.45832,1.46532,1.45164,1.46190,-2.9422
11/9/2009,1.45830,1.46357,1.45544,1.45832,-2.4964
10/9/2009,1.45593,1.46141,1.45034,1.45830,-2.9601
9/9/2009,1.44790,1.46008,1.44673,1.45593,-2.6839
8/9/2009,1.43340,1.45358,1.43294,1.44790,-3.1547
7/9/2009,1.43048,1.43605,1.43010,1.43340,-1.8482
4/9/2009,1.42530,1.43279,1.41922,1.43048,-1.5902
3/9/2009,1.42670,1.43520,1.42369,1.42530,-1.1751
2/9/2009,1.42260,1.42952,1.41904,1.42670,-1.3426
1/9/2009,1.43349,1.43783,1.41777,1.42260,1.0946
31/8/2009,1.43008,1.43681,1.42571,1.43349,-1.8356
28/8/2009,1.43435,1.43888,1.42822,1.43008,-1.5348
27/8/2009,1.42570,1.44075,1.42203,1.43435,-1.8856
26/8/2009,1.42990,1.43556,1.42069,1.42570,-1.1832
25/8/2009,1.43050,1.43646,1.42529,1.42990,-1.5596
24/8/2009,1.43364,1.43598,1.42814,1.43050,-1.4786
21/8/2009,1.42550,1.43766,1.42094,1.43364,-2.1473
20/8/2009,1.42250,1.42757,1.42013,1.42550,-1.5492
19/8/2009,1.41370,1.42678,1.40855,1.42250,-1.5853
18/8/2009,1.40840,1.41556,1.40684,1.41370,1.0505
17/8/2009,1.41904,1.41962,1.40462,1.40840,1.2397
14/8/2009,1.42955,1.43074,1.41613,1.41904,1.0194
13/8/2009,1.41905,1.43278,1.41824,1.42955,-1.3244
12/8/2009,1.41525,1.42480,1.40873,1.41905,-1.1094
11/8/2009,1.41420,1.41858,1.41111,1.41525,1.1071
10/8/2009,1.41724,1.42194,1.41054,1.41420,1.2086
7/8/2009,1.43490,1.44156,1.41549,1.41724,1.3004
6/8/2009,1.44060,1.44320,1.43302,1.43490,-1.2184
5/8/2009,1.44100,1.44477,1.43560,1.44060,-1.7648
4/8/2009,1.44160,1.44324,1.43681,1.44100,-1.6389
3/8/2009,1.42526,1.44458,1.42071,1.44160,-2.0974
31/7/2009,1.40770,1.42803,1.40648,1.42526,-2.1301
30/7/2009,1.40525,1.40956,1.40099,1.40770,1.0658
29/7/2009,1.41690,1.41959,1.40084,1.40525,1.5145
28/7/2009,1.42327,1.43052,1.41314,1.41690,1.0413
27/7/2009,1.42156,1.42989,1.41727,1.42327,-1.6370
24/7/2009,1.41453,1.42545,1.41360,1.42156,-1.9731
23/7/2009,1.42225,1.42921,1.41206,1.41453,-1.4234
22/7/2009,1.42280,1.42574,1.41569,1.42225,-2.0722
21/7/2009,1.42340,1.42778,1.41643,1.42280,-1.8891
20/7/2009,1.41003,1.42494,1.40985,1.42340,-2.4056
17/7/2009,1.41500,1.41530,1.40636,1.41003,-1.9466
16/7/2009,1.41080,1.41670,1.40565,1.41500,-2.1673
15/7/2009,1.39680,1.41353,1.39644,1.41080,-2.1347
14/7/2009,1.39785,1.40148,1.39121,1.39680,-1.0637
13/7/2009,1.39491,1.40024,1.38982,1.39785,-1.3887
10/7/2009,1.40211,1.40311,1.38794,1.39491,-1.0904
9/7/2009,1.38861,1.40728,1.38596,1.40211,-1.6681
8/7/2009,1.39189,1.39388,1.38336,1.38861,1.1517
7/7/2009,1.39860,1.40508,1.39045,1.39189,1.2016
6/7/2009,1.39790,1.39990,1.38774,1.39860,-1.0992
3/7/2009,1.40050,1.40283,1.39304,1.39790,1.0321
2/7/2009,1.41440,1.41555,1.39902,1.40050,1.2198
1/7/2009,1.40350,1.42020,1.40024,1.41440,-1.8454
30/6/2009,1.40855,1.41528,1.40020,1.40350,-1.1615
29/6/2009,1.40690,1.41039,1.39835,1.40855,-1.6950
26/6/2009,1.39900,1.41188,1.39837,1.40690,-1.6834
25/6/2009,1.39320,1.40144,1.38899,1.39900,-1.2858
24/6/2009,1.40780,1.41388,1.38893,1.39320,-1.1705
23/6/2009,1.38745,1.41090,1.38297,1.40780,-2.0731
22/6/2009,1.39461,1.39630,1.38273,1.38745,-1.1563
19/6/2009,1.39046,1.40132,1.38839,1.39461,-1.2873
18/6/2009,1.39441,1.40023,1.38724,1.39046,-1.1194
17/6/2009,1.38390,1.39862,1.38080,1.39441,-1.2473
16/6/2009,1.38051,1.39340,1.37492,1.38390,-1.0452
15/6/2009,1.40001,1.40030,1.37565,1.38051,1.1133
12/6/2009,1.41095,1.41299,1.39364,1.40001,-1.1412
11/6/2009,1.39860,1.41797,1.39441,1.41095,-1.4315
10/6/2009,1.40665,1.41445,1.39165,1.39860,-1.1681
9/6/2009,1.39025,1.41026,1.38532,1.40665,-1.6020
8/6/2009,1.39650,1.40030,1.38060,1.39025,-1.1575
5/6/2009,1.41875,1.42687,1.39332,1.39650,-1.0394
4/6/2009,1.41640,1.42420,1.40708,1.41875,-1.5814
3/6/2009,1.43050,1.43393,1.41100,1.41640,-1.2037
2/6/2009,1.41612,1.43322,1.41017,1.43050,-1.8869
1/6/2009,1.41385,1.42468,1.41005,1.41612,-1.2633
29/5/2009,1.39488,1.41689,1.39265,1.41385,-1.8207
28/5/2009,1.38360,1.39843,1.37936,1.39488,-1.6546
27/5/2009,1.39873,1.40015,1.38330,1.38360,-1.7260
26/5/2009,1.40136,1.40232,1.38597,1.39873,-1.7264
25/5/2009,1.40033,1.40500,1.39594,1.40136,-1.6057
22/5/2009,1.38920,1.40517,1.38912,1.40033,-1.7457
21/5/2009,1.37830,1.39246,1.37284,1.38920,-1.8555
20/5/2009,1.36310,1.38305,1.35844,1.37830,-1.8301
