Date,"Open, Ask","High, Ask","Low, Ask","Close, Ask","Open, Bid","High, Bid","Low, Bid","Close, Bid",SSI
11/11/2009 00:00:00,0.93085,0.93451,0.92728,0.93011,0.93018,0.93427,0.92702,0.92950,-1.2184
10/11/2009 00:00:00,0.92995,0.93238,0.92567,0.93085,0.92940,0.93222,0.92541,0.93018,-1.5186
09/11/2009 00:00:00,0.91788,0.93096,0.91788,0.92995,0.91762,0.93072,0.91762,0.92940,-1.5276
06/11/2009 00:00:00,0.91045,0.91996,0.90935,0.91788,0.90993,0.91972,0.90900,0.91762,-1.1317
05/11/2009 00:00:00,0.91040,0.91258,0.90263,0.91045,0.90960,0.91234,0.90239,0.90993,1.2056
04/11/2009 00:00:00,0.90282,0.91461,0.89564,0.91040,0.90170,0.91430,0.89487,0.90960,1.1038
03/11/2009 00:00:00,0.90425,0.90971,0.89174,0.90282,0.90370,0.90904,0.89151,0.90170,1.4101
02/11/2009 00:00:00,0.90037,0.91235,0.89087,0.90425,0.90017,0.91212,0.89045,0.90370,1.4816
30/10/2009 00:00:00,0.91527,0.91773,0.89808,0.90037,0.91473,0.91747,0.89782,0.90017,1.4951
29/10/2009 00:00:00,0.89751,0.91831,0.89449,0.91527,0.89688,0.91807,0.89421,0.91473,1.0470
28/10/2009 00:00:00,0.91687,0.92094,0.89638,0.89751,0.91638,0.92053,0.89608,0.89688,1.9894
27/10/2009 00:00:00,0.91650,0.92198,0.91230,0.91687,0.91588,0.92172,0.91207,0.91638,1.3021
26/10/2009 00:00:00,0.92218,0.92786,0.91268,0.91650,0.92192,0.92758,0.91242,0.91588,1.5000
23/10/2009 00:00:00,0.92712,0.92973,0.92010,0.92218,0.92658,0.92947,0.91982,0.92192,1.1067
22/10/2009 00:00:00,0.92950,0.93004,0.91868,0.92712,0.92830,0.92976,0.91842,0.92658,1.0858
21/10/2009 00:00:00,0.92412,0.93301,0.91944,0.92950,0.92358,0.93277,0.91916,0.92830,-1.2315
20/10/2009 00:00:00,0.92960,0.93124,0.91828,0.92412,0.92880,0.93097,0.91806,0.92358,1.0743
19/10/2009 00:00:00,0.91710,0.92960,0.91149,0.92960,0.91681,0.92927,0.91121,0.92880,-1.7181
16/10/2009 00:00:00,0.92080,0.92718,0.91245,0.91710,0.92020,0.92694,0.91222,0.91681,1.0339
15/10/2009 00:00:00,0.91527,0.92296,0.91479,0.92080,0.91473,0.92272,0.91451,0.92020,-1.0603
14/10/2009 00:00:00,0.90930,0.91593,0.90548,0.91527,0.90830,0.91568,0.90522,0.91473,-1.3470
13/10/2009 00:00:00,0.90742,0.91278,0.90341,0.90930,0.90698,0.91255,0.90314,0.90830,-1.3911
12/10/2009 00:00:00,0.90372,0.90849,0.89853,0.90742,0.90346,0.90820,0.89827,0.90698,-1.7470
09/10/2009 00:00:00,0.90652,0.90858,0.90147,0.90372,0.90580,0.90832,0.90119,0.90346,-1.5432
08/10/2009 00:00:00,0.89149,0.90922,0.89028,0.90652,0.89089,0.90897,0.89002,0.90580,-2.2432
07/10/2009 00:00:00,0.89110,0.89520,0.88688,0.89149,0.88989,0.89504,0.88665,0.89089,-1.2971
06/10/2009 00:00:00,0.87807,0.89208,0.87610,0.89110,0.87763,0.89185,0.87527,0.88989,-2.1264
05/10/2009 00:00:00,0.86368,0.87988,0.86368,0.87807,0.86342,0.87962,0.86342,0.87763,-1.4517
02/10/2009 00:00:00,0.87000,0.87148,0.85707,0.86368,0.86938,0.87122,0.85677,0.86342,1.5611
01/10/2009 00:00:00,0.88311,0.88604,0.86778,0.87000,0.88240,0.88581,0.86754,0.86938,1.1053
30/09/2009 00:00:00,0.87057,0.88490,0.87052,0.88311,0.86998,0.88463,0.86998,0.88240,-2.6918
29/09/2009 00:00:00,0.87290,0.87634,0.86768,0.87057,0.87210,0.87612,0.86745,0.86998,-1.3698
28/09/2009 00:00:00,0.86900,0.87575,0.85876,0.87290,0.86800,0.87552,0.85851,0.87210,-1.2240
25/09/2009 00:00:00,0.86522,0.87153,0.86107,0.86540,0.86488,0.87130,0.86070,0.86508,1.1313
24/09/2009 00:00:00,0.87030,0.87711,0.86218,0.86522,0.86940,0.87687,0.86192,0.86488,1.1385
23/09/2009 00:00:00,0.87372,0.87908,0.86888,0.87030,0.87318,0.87887,0.86862,0.86940,-1.2809
22/09/2009 00:00:00,0.86332,0.87607,0.86258,0.87372,0.86273,0.87582,0.86232,0.87318,-1.6715
21/09/2009 00:00:00,0.86768,0.86845,0.85912,0.86332,0.86638,0.86822,0.85891,0.86273,1.0047
18/09/2009 00:00:00,0.86983,0.87342,0.86553,0.86708,0.86863,0.87322,0.86529,0.86683,-1.2032
17/09/2009 00:00:00,0.87353,0.87768,0.86928,0.86983,0.87327,0.87748,0.86863,0.86863,-1.5144
16/09/2009 00:00:00,0.86343,0.87513,0.86272,0.87353,0.86317,0.87490,0.86240,0.87327,-2.3025
15/09/2009 00:00:00,0.86228,0.86478,0.85648,0.86343,0.86202,0.86452,0.85629,0.86317,-1.5263
14/09/2009 00:00:00,0.86303,0.86343,0.85456,0.86228,0.86277,0.86307,0.85432,0.86202,-1.5035
11/09/2009 00:00:00,0.86403,0.86775,0.86083,0.86303,0.86363,0.86752,0.86057,0.86277,-1.5076
10/09/2009 00:00:00,0.86255,0.86460,0.85468,0.86403,0.86185,0.86440,0.85447,0.86363,-2.0626
09/09/2009 00:00:00,0.86240,0.86700,0.85668,0.86255,0.86180,0.86682,0.85645,0.86185,-1.9145
08/09/2009 00:00:00,0.85587,0.86598,0.85299,0.86240,0.85553,0.86577,0.85273,0.86180,-2.3602
07/09/2009 00:00:00,0.85093,0.85788,0.85093,0.85587,0.85067,0.85762,0.85067,0.85553,-2.7394
04/09/2009 00:00:00,0.84033,0.85373,0.83801,0.85093,0.84007,0.85347,0.83775,0.85067,-3.3724
03/09/2009 00:00:00,0.83439,0.84290,0.83168,0.84033,0.83401,0.84272,0.83142,0.84007,-1.6287
02/09/2009 00:00:00,0.82609,0.83749,0.82413,0.83439,0.82565,0.83729,0.82387,0.83401,-1.1313
01/09/2009 00:00:00,0.84448,0.84515,0.82450,0.82609,0.84422,0.84487,0.82427,0.82565,1.7829
31/08/2009 00:00:00,0.84172,0.84596,0.83408,0.84448,0.84138,0.84577,0.83382,0.84422,-1.7409
28/08/2009 00:00:00,0.83949,0.84724,0.83773,0.84172,0.83902,0.84699,0.83742,0.84138,-1.4274
27/08/2009 00:00:00,0.82849,0.84196,0.82408,0.83949,0.82811,0.84169,0.82382,0.83902,-1.3392
26/08/2009 00:00:00,0.83602,0.83894,0.82549,0.82849,0.83508,0.83880,0.82515,0.82811,1.4263
25/08/2009 00:00:00,0.83912,0.84308,0.83388,0.83602,0.83878,0.84277,0.83364,0.83508,1.0019
24/08/2009 00:00:00,0.83347,0.84308,0.83347,0.83912,0.83320,0.84285,0.83320,0.83878,-1.0869
21/08/2009 00:00:00,0.83162,0.83982,0.82173,0.83347,0.83118,0.83957,0.82147,0.83320,-1.0276
20/08/2009 00:00:00,0.82885,0.83348,0.82697,0.83162,0.82852,0.83322,0.82684,0.83118,-1.0216
19/08/2009 00:00:00,0.82705,0.83156,0.81763,0.82885,0.82645,0.83135,0.81743,0.82852,1.1153
18/08/2009 00:00:00,0.82062,0.82758,0.81968,0.82705,0.82008,0.82739,0.81938,0.82645,1.2785
17/08/2009 00:00:00,0.83028,0.83172,0.81577,0.82062,0.83008,0.83152,0.81552,0.82008,1.3139
14/08/2009 00:00:00,0.84360,0.84800,0.82768,0.83028,0.84230,0.84771,0.82742,0.83008,1.3994
13/08/2009 00:00:00,0.83410,0.84549,0.83206,0.84360,0.83340,0.84528,0.83194,0.84230,-1.1716
12/08/2009 00:00:00,0.82927,0.83737,0.81818,0.83410,0.82883,0.83697,0.81792,0.83340,1.2163
11/08/2009 00:00:00,0.83767,0.83908,0.82773,0.82927,0.83703,0.83884,0.82748,0.82883,1.3462
10/08/2009 00:00:00,0.83573,0.84318,0.83328,0.83767,0.83547,0.84292,0.83302,0.83703,1.1023
07/08/2009 00:00:00,0.84013,0.84425,0.83468,0.83573,0.83743,0.84417,0.83442,0.83547,1.2107
06/08/2009 00:00:00,0.84097,0.84624,0.83703,0.84013,0.84017,0.84592,0.83677,0.83743,1.0936
05/08/2009 00:00:00,0.84493,0.84572,0.83628,0.84097,0.84403,0.84552,0.83605,0.84017,-1.0937
04/08/2009 00:00:00,0.84250,0.84721,0.83868,0.84493,0.84173,0.84697,0.83842,0.84403,-1.3180
03/08/2009 00:00:00,0.83654,0.84418,0.83412,0.84250,0.83625,0.84392,0.83384,0.84173,-1.2190
31/07/2009 00:00:00,0.82599,0.83678,0.82393,0.83654,0.82540,0.83650,0.82358,0.83625,-2.3598
30/07/2009 00:00:00,0.81800,0.82888,0.81448,0.82599,0.81687,0.82862,0.81422,0.82540,-1.4295
29/07/2009 00:00:00,0.82720,0.82803,0.81273,0.81800,0.82649,0.82777,0.81247,0.81687,1.1117
28/07/2009 00:00:00,0.82312,0.83400,0.82018,0.82720,0.82229,0.83370,0.81992,0.82649,-1.3176
27/07/2009 00:00:00,0.81693,0.82611,0.81468,0.82312,0.81667,0.82585,0.81442,0.82229,-1.3707
24/07/2009 00:00:00,0.81412,0.81905,0.81231,0.81693,0.81167,0.81882,0.81147,0.81667,-1.3050
23/07/2009 00:00:00,0.81600,0.82246,0.81096,0.81412,0.81541,0.82222,0.81072,0.81167,1.0444
22/07/2009 00:00:00,0.81850,0.82143,0.81008,0.81600,0.81791,0.82132,0.80982,0.81541,-1.4449
21/07/2009 00:00:00,0.81699,0.81947,0.80908,0.81850,0.81633,0.81922,0.80884,0.81791,-1.4727
20/07/2009 00:00:00,0.80183,0.81773,0.80075,0.81699,0.80157,0.81747,0.79990,0.81633,-1.4616
17/07/2009 00:00:00,0.80670,0.80670,0.79718,0.80183,0.80598,0.80609,0.79692,0.80157,-1.0221
16/07/2009 00:00:00,0.80370,0.80738,0.79618,0.80670,0.80240,0.80712,0.79592,0.80598,-1.1082
15/07/2009 00:00:00,0.79312,0.80577,0.79268,0.80370,0.79268,0.80565,0.79242,0.80240,-1.2154
14/07/2009 00:00:00,0.78351,0.79406,0.78153,0.79312,0.78289,0.79382,0.78127,0.79268,1.2384
13/07/2009 00:00:00,0.77862,0.78377,0.77028,0.78351,0.77836,0.78352,0.77002,0.78289,1.7425
10/07/2009 00:00:00,0.78318,0.78508,0.77408,0.77862,0.78252,0.78482,0.77382,0.77836,2.5497
09/07/2009 00:00:00,0.77884,0.78639,0.77570,0.78318,0.77835,0.78607,0.77528,0.78252,1.8288
08/07/2009 00:00:00,0.78908,0.79001,0.77248,0.77884,0.78883,0.78975,0.77222,0.77835,2.6759
07/07/2009 00:00:00,0.79812,0.80398,0.78858,0.78908,0.79727,0.80372,0.78832,0.78883,2.0192
06/07/2009 00:00:00,0.79810,0.79822,0.78806,0.79812,0.79743,0.79797,0.78782,0.79727,1.7656
03/07/2009 00:00:00,0.79410,0.80083,0.79061,0.79810,0.79351,0.80062,0.78990,0.79743,1.5470
02/07/2009 00:00:00,0.80890,0.81013,0.79368,0.79410,0.80800,0.80987,0.79342,0.79351,2.5275
01/07/2009 00:00:00,0.80663,0.81098,0.80248,0.80890,0.80618,0.81072,0.80224,0.80800,1.0864
30/06/2009 00:00:00,0.80857,0.81570,0.80408,0.80663,0.80808,0.81547,0.80382,0.80618,1.1154
29/06/2009 00:00:00,0.80712,0.80988,0.79853,0.80857,0.80672,0.80962,0.79827,0.80808,-1.0568
26/06/2009 00:00:00,0.80273,0.80888,0.80267,0.80712,0.80228,0.80862,0.80223,0.80672,-1.2150
25/06/2009 00:00:00,0.79745,0.80412,0.79338,0.80273,0.79640,0.80392,0.79315,0.80228,-1.0550
24/06/2009 00:00:00,0.79410,0.80568,0.79188,0.79745,0.79381,0.80542,0.79163,0.79640,1.1140
23/06/2009 00:00:00,0.78607,0.79807,0.77908,0.79410,0.78543,0.79782,0.77882,0.79381,1.6207
22/06/2009 00:00:00,0.80577,0.80682,0.78528,0.78607,0.80536,0.80608,0.78502,0.78543,2.7453
19/06/2009 00:00:00,0.79892,0.81202,0.79831,0.80577,0.79788,0.81175,0.79788,0.80536,1.0939
18/06/2009 00:00:00,0.79480,0.80558,0.79133,0.79892,0.79413,0.80532,0.79107,0.79788,1.0682
17/06/2009 00:00:00,0.79381,0.79978,0.78522,0.79480,0.79298,0.79962,0.78490,0.79413,1.5299
16/06/2009 00:00:00,0.79532,0.80702,0.78618,0.79381,0.79488,0.80677,0.78593,0.79298,1.4645
15/06/2009 00:00:00,0.81348,0.81348,0.79058,0.79532,0.81322,0.81322,0.79032,0.79488,1.6100
12/06/2009 00:00:00,0.81972,0.82144,0.80598,0.81348,0.81927,0.82117,0.80572,0.81322,1.0094
11/06/2009 00:00:00,0.80310,0.82392,0.80107,0.81972,0.80240,0.82372,0.80064,0.81927,-1.0642
10/06/2009 00:00:00,0.80200,0.81366,0.79693,0.80310,0.79980,0.81342,0.79670,0.80240,1.2357
09/06/2009 00:00:00,0.78949,0.80448,0.78538,0.80200,0.78890,0.80427,0.78513,0.79980,1.3100
08/06/2009 00:00:00,0.79353,0.79878,0.78294,0.78949,0.79313,0.79848,0.78265,0.78890,1.4262
05/06/2009 00:00:00,0.80220,0.81253,0.79188,0.79353,0.80153,0.81227,0.79162,0.79313,1.6817
04/06/2009 00:00:00,0.80113,0.80923,0.78921,0.80220,0.80046,0.80897,0.78754,0.80153,1.7041
03/06/2009 00:00:00,0.82128,0.82653,0.79338,0.80113,0.82052,0.82628,0.79312,0.80046,1.8778
02/06/2009 00:00:00,0.81056,0.82332,0.80526,0.82128,0.80975,0.82301,0.80495,0.82052,-1.2245
01/06/2009 00:00:00,0.80099,0.81551,0.79926,0.81056,0.80065,0.81527,0.79895,0.80975,1.0577
29/05/2009 00:00:00,0.78438,0.80142,0.78320,0.80099,0.78361,0.80120,0.78287,0.80065,-1.5682
28/05/2009 00:00:00,0.77632,0.78703,0.77470,0.78438,0.77510,0.78680,0.77418,0.78361,-1.3559
27/05/2009 00:00:00,0.78640,0.78931,0.77614,0.77632,0.78600,0.78902,0.77493,0.77510,-1.2480
26/05/2009 00:00:00,0.78248,0.78851,0.77048,0.78640,0.78183,0.78818,0.77022,0.78600,-1.6502
25/05/2009 00:00:00,0.78408,0.78408,0.77753,0.78248,0.78382,0.78382,0.77717,0.78183,-1.1688
22/05/2009 00:00:00,0.77865,0.78691,0.77738,0.78408,0.77805,0.78669,0.77690,0.78382,-1.1201
21/05/2009 00:00:00,0.77568,0.77951,0.76701,0.77865,0.77452,0.77924,0.76679,0.77805,-1.4552
20/05/2009 00:00:00,0.77489,0.78104,0.76881,0.77568,0.77454,0.78087,0.76855,0.77452,-1.2390
19/05/2009 00:00:00,0.76604,0.77860,0.76311,0.77489,0.76539,0.77832,0.76282,0.77454,-1.6313
18/05/2009 00:00:00,0.74989,0.76705,0.74526,0.76604,0.74955,0.76670,0.74497,0.76539,-1.4777
15/05/2009 00:00:00,0.76055,0.76103,0.74788,0.74989,0.75992,0.76070,0.74758,0.74955,-1.0000
14/05/2009 00:00:00,0.75329,0.76196,0.74678,0.76055,0.75304,0.76167,0.74654,0.75992,-1.4772
13/05/2009 00:00:00,0.76546,0.77056,0.75098,0.75329,0.76482,0.77032,0.75073,0.75304,-1.0696
12/05/2009 00:00:00,0.75908,0.76824,0.75633,0.76546,0.75835,0.76801,0.75611,0.76482,-1.3489
11/05/2009 00:00:00,0.76823,0.77168,0.75825,0.75908,0.76783,0.77105,0.75795,0.75835,-1.0065
08/05/2009 00:00:00,0.75435,0.77098,0.75095,0.76823,0.75352,0.77074,0.75068,0.76783,-1.7251
07/05/2009 00:00:00,0.74870,0.76176,0.74601,0.75435,0.74803,0.76162,0.74564,0.75352,-1.3809
06/05/2009 00:00:00,0.74285,0.75042,0.73383,0.74870,0.74229,0.75015,0.73347,0.74803,-1.5041
05/05/2009 00:00:00,0.74041,0.74806,0.73794,0.74285,0.73968,0.74784,0.73714,0.74229,-1.2113
04/05/2009 00:00:00,0.73045,0.74132,0.73045,0.74041,0.73002,0.74100,0.73002,0.73968,-1.3781
01/05/2009 00:00:00,0.72590,0.73479,0.72434,0.73045,0.72528,0.73455,0.72397,0.73002,-1.3852
30/04/2009 00:00:00,0.72773,0.73858,0.72344,0.72590,0.72637,0.73832,0.72307,0.72528,-1.3060
29/04/2009 00:00:00,0.70643,0.73018,0.70514,0.72773,0.70587,0.72992,0.70477,0.72637,-1.4345
28/04/2009 00:00:00,0.71033,0.71048,0.69916,0.70643,0.70983,0.71010,0.69888,0.70587,-1.0293
27/04/2009 00:00:00,0.72270,0.72270,0.70905,0.71033,0.72235,0.72235,0.70874,0.70983,-1.1860
24/04/2009 00:00:00,0.71508,0.72412,0.71093,0.72270,0.71447,0.72378,0.71062,0.72235,-1.5728
23/04/2009 00:00:00,0.70576,0.71581,0.70317,0.71508,0.70513,0.71545,0.70280,0.71447,-1.3110
22/04/2009 00:00:00,0.71183,0.71228,0.70043,0.70576,0.71110,0.71192,0.70016,0.70513,-1.1347
21/04/2009 00:00:00,0.69695,0.71318,0.69684,0.71183,0.69635,0.71289,0.69635,0.71110,-1.3290
20/04/2009 00:00:00,0.72114,0.72543,0.69555,0.69695,0.72071,0.72437,0.69519,0.69635,1.0624
17/04/2009 00:00:00,0.72100,0.72304,0.71693,0.72114,0.72037,0.72279,0.71657,0.72071,-1.4457
16/04/2009 00:00:00,0.72898,0.73181,0.71395,0.72100,0.72832,0.73147,0.71365,0.72037,-1.2144
15/04/2009 00:00:00,0.72408,0.72962,0.71486,0.72898,0.72353,0.72926,0.71458,0.72832,-1.2244
14/04/2009 00:00:00,0.73216,0.73291,0.72310,0.72408,0.73154,0.73237,0.72279,0.72353,-1.1185
13/04/2009 00:00:00,0.71988,0.73300,0.71883,0.73216,0.71897,0.73265,0.71852,0.73154,-1.3241
10/04/2009 00:00:00,0.71960,0.72136,0.71756,0.71988,0.71892,0.72094,0.71719,0.71897,-1.3735
09/04/2009 00:00:00,0.71049,0.72044,0.70576,0.71960,0.70987,0.72015,0.70481,0.71892,-1.5896
08/04/2009 00:00:00,0.71124,0.71299,0.70352,0.71049,0.71066,0.71271,0.70322,0.70987,-1.2087
07/04/2009 00:00:00,0.71421,0.71709,0.70528,0.71124,0.71351,0.71686,0.70398,0.71066,-1.2308
06/04/2009 00:00:00,0.71579,0.72112,0.70801,0.71421,0.71541,0.72080,0.70773,0.71351,-1.0064
03/04/2009 00:00:00,0.71547,0.72309,0.70595,0.71579,0.71492,0.72287,0.70559,0.71541,-1.0024
02/04/2009 00:00:00,0.69962,0.72005,0.69771,0.71547,0.69892,0.71980,0.69737,0.71492,-1.1277
01/04/2009 00:00:00,0.69160,0.69990,0.68582,0.69962,0.69092,0.69954,0.68541,0.69892,-1.1835
31/03/2009 00:00:00,0.68173,0.69716,0.67891,0.69160,0.68112,0.69685,0.67848,0.69092,1.0259
30/03/2009 00:00:00,0.69279,0.69293,0.67713,0.68173,0.69242,0.69243,0.67690,0.68112,1.2705
27/03/2009 00:00:00,0.70186,0.70331,0.68679,0.69279,0.70124,0.70300,0.68650,0.69242,1.0976
26/03/2009 00:00:00,0.69808,0.70421,0.69646,0.70186,0.69742,0.70398,0.69570,0.70124,-1.0300
25/03/2009 00:00:00,0.69581,0.70537,0.69059,0.69808,0.69522,0.70492,0.69032,0.69742,1.0334
24/03/2009 00:00:00,0.70547,0.70960,0.69356,0.69581,0.70493,0.70927,0.69317,0.69522,1.3981
23/03/2009 00:00:00,0.68607,0.70606,0.68607,0.70547,0.68574,0.70570,0.68574,0.70493,1.0663
20/03/2009 00:00:00,0.68531,0.69334,0.68480,0.68607,0.68490,0.69309,0.68424,0.68574,1.3775
19/03/2009 00:00:00,0.67708,0.69450,0.67251,0.68531,0.67615,0.69427,0.67220,0.68490,1.2941
18/03/2009 00:00:00,0.66210,0.68085,0.65671,0.67708,0.66170,0.68010,0.65644,0.67615,1.2892
17/03/2009 00:00:00,0.65934,0.66260,0.65683,0.66210,0.65886,0.66225,0.65657,0.66170,1.3600
16/03/2009 00:00:00,0.65756,0.66390,0.65304,0.65934,0.65718,0.66366,0.65269,0.65886,1.2368
13/03/2009 00:00:00,0.65510,0.66057,0.65133,0.65756,0.65429,0.66033,0.65072,0.65718,1.2271
12/03/2009 00:00:00,0.65248,0.65791,0.64145,0.65510,0.65190,0.65754,0.64113,0.65429,1.2035
11/03/2009 00:00:00,0.64609,0.65270,0.64015,0.65248,0.64570,0.65235,0.63976,0.65190,-1.0096
10/03/2009 00:00:00,0.63197,0.64901,0.63099,0.64609,0.63153,0.64873,0.63056,0.64570,1.3502
09/03/2009 00:00:00,0.64070,0.64514,0.63089,0.63197,0.64021,0.64490,0.63047,0.63153,2.9673
06/03/2009 00:00:00,0.63857,0.64738,0.63707,0.64070,0.63793,0.64726,0.63678,0.64021,2.1909
05/03/2009 00:00:00,0.64980,0.64980,0.63582,0.63857,0.64935,0.64949,0.63548,0.63793,2.1924
04/03/2009 00:00:00,0.63798,0.65284,0.62869,0.64980,0.63752,0.65256,0.62850,0.64935,1.2115
03/03/2009 00:00:00,0.63027,0.64650,0.62880,0.63798,0.62973,0.64630,0.62850,0.63752,2.1352
02/03/2009 00:00:00,0.63961,0.64035,0.62920,0.63027,0.63928,0.63997,0.62890,0.62973,2.7518
27/02/2009 00:00:00,0.64786,0.64835,0.63402,0.63961,0.64712,0.64801,0.63380,0.63928,2.8475
26/02/2009 00:00:00,0.64718,0.65545,0.64625,0.64786,0.64672,0.65519,0.64601,0.64712,1.8576
25/02/2009 00:00:00,0.65143,0.65563,0.64560,0.64718,0.65096,0.65538,0.64532,0.64672,2.0996
24/02/2009 00:00:00,0.64193,0.65279,0.63915,0.65143,0.64147,0.65250,0.63885,0.65096,1.8498
23/02/2009 00:00:00,0.64652,0.65498,0.64052,0.64193,0.64598,0.65469,0.64018,0.64147,1.8929
20/02/2009 00:00:00,0.64392,0.65003,0.63555,0.64652,0.64340,0.64985,0.63536,0.64598,1.9423
19/02/2009 00:00:00,0.63737,0.65239,0.63632,0.64392,0.63683,0.65215,0.63590,0.64340,1.5028
18/02/2009 00:00:00,0.63513,0.64349,0.63351,0.63737,0.63469,0.64318,0.63311,0.63683,2.0408
17/02/2009 00:00:00,0.65060,0.65335,0.63444,0.63513,0.64991,0.65308,0.63420,0.63469,1.5363
16/02/2009 00:00:00,0.65828,0.65828,0.64761,0.65060,0.65771,0.65771,0.64735,0.64991,1.5646
13/02/2009 00:00:00,0.65267,0.66437,0.65239,0.65828,0.65219,0.66414,0.65198,0.65771,1.4052
12/02/2009 00:00:00,0.65660,0.66177,0.64327,0.65267,0.65614,0.66147,0.64301,0.65219,1.2391
11/02/2009 00:00:00,0.65507,0.66058,0.64831,0.65660,0.65453,0.66009,0.64807,0.65614,1.4314
10/02/2009 00:00:00,0.67890,0.68007,0.64865,0.65507,0.67828,0.67968,0.64830,0.65453,1.9351
09/02/2009 00:00:00,0.67693,0.68515,0.66297,0.67890,0.67651,0.68485,0.66275,0.67828,1.1756
06/02/2009 00:00:00,0.65268,0.68048,0.64766,0.67693,0.65229,0.68016,0.64740,0.67651,1.2126
05/02/2009 00:00:00,0.64369,0.65825,0.64043,0.65268,0.64331,0.65807,0.64009,0.65229,1.5401
04/02/2009 00:00:00,0.65128,0.65401,0.63555,0.64369,0.65082,0.65349,0.63532,0.64331,1.6165
03/02/2009 00:00:00,0.63188,0.65481,0.62968,0.65128,0.63132,0.65447,0.62941,0.65082,1.3223
02/02/2009 00:00:00,0.63563,0.63839,0.62503,0.63188,0.63517,0.63725,0.62478,0.63132,1.3769
30/01/2009 00:00:00,0.65239,0.65280,0.63475,0.63563,0.65201,0.65226,0.63450,0.63517,1.6342
29/01/2009 00:00:00,0.66627,0.66835,0.65184,0.65239,0.66579,0.66794,0.65150,0.65201,1.7554
28/01/2009 00:00:00,0.66158,0.67342,0.65957,0.66627,0.66092,0.67327,0.65930,0.66579,1.6416
27/01/2009 00:00:00,0.65988,0.67210,0.65739,0.66158,0.65923,0.67171,0.65708,0.66092,1.7396
26/01/2009 00:00:00,0.65674,0.66463,0.64959,0.65988,0.65628,0.66433,0.64925,0.65923,1.5786
23/01/2009 00:00:00,0.65562,0.65893,0.64184,0.65674,0.65508,0.65863,0.64155,0.65628,1.1024
22/01/2009 00:00:00,0.66232,0.66481,0.64931,0.65562,0.66148,0.66451,0.64896,0.65508,1.3590
21/01/2009 00:00:00,0.65103,0.66613,0.64576,0.66232,0.65057,0.66557,0.64547,0.66148,1.6491
20/01/2009 00:00:00,0.66720,0.66859,0.64725,0.65103,0.66640,0.66821,0.64699,0.65057,1.3212
19/01/2009 00:00:00,0.67297,0.68440,0.66690,0.66720,0.67262,0.68396,0.66620,0.66640,1.3427
16/01/2009 00:00:00,0.66314,0.67981,0.66295,0.67297,0.66254,0.67951,0.66245,0.67262,1.8084
15/01/2009 00:00:00,0.66154,0.67037,0.65385,0.66314,0.66090,0.67013,0.65361,0.66254,1.1183
14/01/2009 00:00:00,0.66487,0.68129,0.65829,0.66154,0.66433,0.68093,0.65785,0.66090,1.2590
13/01/2009 00:00:00,0.68191,0.68246,0.65777,0.66487,0.68149,0.68180,0.65744,0.66433,1.0458
12/01/2009 00:00:00,0.70267,0.70267,0.67888,0.68191,0.70226,0.70226,0.67850,0.68149,1.1830
09/01/2009 00:00:00,0.71243,0.71253,0.70133,0.70267,0.71197,0.71207,0.70102,0.70226,1.3669
08/01/2009 00:00:00,0.71280,0.71447,0.69585,0.71243,0.71229,0.71388,0.69544,0.71197,1.1703
07/01/2009 00:00:00,0.72343,0.72708,0.70948,0.71280,0.72299,0.72678,0.70915,0.71229,1.7470
06/01/2009 00:00:00,0.71768,0.72707,0.70348,0.72343,0.71710,0.72676,0.70311,0.72299,1.3010
05/01/2009 00:00:00,0.70939,0.72086,0.70637,0.71768,0.70885,0.72036,0.70611,0.71710,1.4648
02/01/2009 00:00:00,0.70623,0.71088,0.69207,0.70939,0.70590,0.71043,0.69155,0.70885,1.1413
31/12/2008 00:00:00,0.69167,0.70790,0.68537,0.70623,0.69113,0.70728,0.68493,0.70590,1.4854
30/12/2008 00:00:00,0.68559,0.69435,0.68535,0.69167,0.68465,0.69395,0.68457,0.69113,1.7664
29/12/2008 00:00:00,0.68670,0.69712,0.68397,0.68559,0.68568,0.69662,0.68303,0.68465,1.7461
26/12/2008 00:00:00,0.68254,0.68786,0.68050,0.68670,0.68190,0.68708,0.67986,0.68568,1.4280
24/12/2008 00:00:00,0.68068,0.68427,0.67611,0.68254,0.68004,0.68371,0.67537,0.68190,1.4565
23/12/2008 00:00:00,0.68418,0.68561,0.67822,0.68068,0.68363,0.68505,0.67774,0.68004,1.3690
22/12/2008 00:00:00,0.68286,0.68970,0.68008,0.68418,0.68229,0.68923,0.67988,0.68363,1.3824
19/12/2008 00:00:00,0.68724,0.69302,0.67709,0.68286,0.68646,0.69259,0.67654,0.68229,1.4065
18/12/2008 00:00:00,0.70413,0.71412,0.67670,0.68724,0.70365,0.71362,0.67609,0.68646,1.5561
17/12/2008 00:00:00,0.69452,0.70554,0.68634,0.70413,0.69379,0.70510,0.68603,0.70365,1.6708
16/12/2008 00:00:00,0.66893,0.69885,0.66653,0.69452,0.66847,0.69843,0.66620,0.69379,1.2526
15/12/2008 00:00:00,0.66095,0.67479,0.66095,0.66893,0.66047,0.67448,0.66047,0.66847,1.7550
12/12/2008 00:00:00,0.67211,0.67361,0.64900,0.66095,0.67149,0.67328,0.64871,0.66047,1.4268
11/12/2008 00:00:00,0.65652,0.68024,0.65472,0.67211,0.65598,0.67992,0.65418,0.67149,1.6132
